State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population
Michigan,Fort Custer State Home,https://www.asylumprojects.org/index.php?title=Fort_Custer_State_Home,,,1956 (as a state facility),Demolished,Cottage Plan,,Fort Custer State Home for Emotionally Disturbed Children,"Discussions began to focus on phasing-out the Fort Custer State Home in 1969, a residential institution for mental retarded individuals who are temporarily located in the former military hospital and barracks at Fort Custer (near Battle Creek, Michigan). The buildings were declared fire and safety hazards. The home had been leased on a temporary basis from the U.S. Army since 1956, and population counts at the facility reached 1,200 residents and 710 employees",1972,"Battle Creek, MI",,
Michigan,Lapeer State Home,https://www.asylumprojects.org/index.php?title=Lapeer_State_Home,,1894,1895,Demolished,Cottage Plan,,Lapeer State Home & Training School | Michigan Home for the Feeble Minded and Epileptic | Michigan Home and Training School | Oakdale Regional Center for Developmental Disabilities,"In August 1893, Gov. John T. Rich, an Elba Township native, named a committee to decide the location of a state home for the feeble minded. Lapeer was in the running along with Saginaw, Bay City, Charlotte and Greenville. Lapeer was selected, partly because of the creek running through the property. It was thought the creek would be handy for sewage disposal, but a neighbor didn’t like that idea and the city ended up having to extend a sewer line to the property. The Michigan Home for the Feeble-Minded and Epileptic opened in June 1895, and there were more than 1,000 applications for employment prior to its opening. Later that year, in November, there were 91 male and 40 female inmates.
In 1910, a smallpox epidemic broke out at the asylum, and a company of the Flint National Guard camped out on the grounds that fall and winter to keep the disease contained to the asylum grounds. Many victims of the smallpox epidemic were buried in the now-forlorn cemetery at the southern edge of the grounds.
By 1919, there were 1,560 patients, and patient load peaked at more than 4,600 in the middle of the century. The home was the largest in the state and one of the largest in the entire country, and it was the largest employer in Lapeer County. Treatment options for the “feeble-minded” were changing by then, and the number of residents began its final decrease. By 1976 there were fewer than 1,500 patients but a record 1,386 employees.
The facility had a number of different names during its operation: The Michigan Home for the Feeble-Minded and Epileptic, the Michigan Home and Training School, the Lapeer State Home and Training School and, finally, the Oakdale Regional Center for Developmental Disabilities. Many who remember it now either refer to it as simply “the State Home” or “Oakdale.”
In February of 1990, it was announced that the state home would close in October of that year. The last three residents left the center at the end of September. In 1992, 400 acres that was once Oakdale was sold to the City of Lapeer for $1, and between 1992 and 1996, most of the buildings were demolished, and what was once a grand institution that was home to many and a living for many others became a memory.
Demolition at the old Oakdale facility was a huge project. Many of the buildings were old and in disrepair. In the final appraisal, two buildings were saved: building #45, which had been a nursery and built in 1958, and Building #71, which had been the administration building. A grant from the Community Foundation of Greater Flint for $180,000 brought building #45 up to school safety codes. Building #71 which was a newer building, received a $1.3 million transformation into Chatfield School, the county's first charter school. According to the Neighbors newsletter, total demolition of Oakdale for $550,000 returned the property to a clean site ready for development. A grant for that amount was funded by the state's ""Clean Michigan” program. The property now belongs to Mott Community College.
Main Image Gallery: Lapeer State Home
Investigation by a relative of Fred Aslin, a former resident of Lapeer State Home, revealed that he and 2,336 other people were sterilized at the Lapeer State Home as a result of state policy. In the 12 years of Aslin’s stay at Lapeer, half a dozen medical doctors repeatedly passed on the diagnosis made by Doctors James F. Darby and William Charlton Edminson from St. Ignace that classified Aslin as a “feeble-minded moron.” In 1944, at the age of 18, Fred Aslin had been sterilized against his will, without having the procedure explained to him. Aslin’s story made national news when he filed a lawsuit in 2000. But the case was dismissed because the relevant statute of limitations had expired.
A cemetery contains an unknown number of remains on the former hospital property. Graves are marked with a small brick with a name and number. They can be found in the Oak dale park nearby.
""Oakdale: The Lapeer State Home"" Images of America, Laura Fromwiller and Jan Gillis.
""A Wind Is Rising: Michigan Home for the Retarded"" was a nineteen minute video filmed by local Flint Michigan station WJRT in 1962 and was a winner of a Peabody Award. The film discuses the institution, what it did, and its need for more resources. [1]",1991,"Lapeer County, MI",,"4,600 in 1955"
Michigan,Mount Pleasant State Training School,https://www.asylumprojects.org/index.php?title=Mount_Pleasant_State_Training_School,1891,1892,1893,Demolished,Cottage Plan,,Mount Pleasant Indian Industrial Boarding School | Mt. Pleasant Branch of the Michigan Home and Training School | Mt. Pleasant Regional Center for Developmental Disabilities,"On January 3, 1893, the U.S. government opened an Indian boarding school at Mt. Pleasant, Michigan. It offered a nine-year program, beginning with kindergarten. By 1911 the Mt. Pleasant school had eleven buildings, including dormitories for both the girls and boys. Although the school grew from an original enrollment of 59 students to more than 300 students a year, it created tension among the Indian community. Some Indian parents opposed sending their children away to learn “the white man’s ways.” However, the poverty and hopelessness of living on reservations led other parents to hope that these boarding schools promised their children a better life. Sometimes, the government took Indian children and forced them to attend the school.
Life at the boarding schools was often a shock. One girl recalled being held down as her hair was cut short. She later explained, “among our people” only “cowards” wore short hair. Another student remembered that attending a boarding school was like being “suddenly dumped” into “another world, helpless, defenseless, bewildered, trying desperately and instinctively to survive it all.”
Students awoke to reveille, dressed in military-style uniforms, marched to class and went to bed with taps. Half the day was spent in class; the other half was spent in vocational training. The students also kept vegetable gardens and apple orchards and cared for livestock. During the summer months, they worked as seasonal laborers on area farms. English was the school’s official language, and students might have their mouth washed out with soap if they spoke their native Indian language. Students were also encouraged to take a Christian name in place of their Indian name. They had little privacy, sleeping in dormitories with 30 to 40 students in a large room.
Violating the rules led to punishment, which could be harsh. Sometimes students were beaten with a strap or rubber hose. Some endured the school; others ran away. The Mt. Pleasant Indian School closed in 1933. In exchange for the buildings, the state of Michigan agreed to allow the Indian children to attend public schools.
When the facility reopened in 1934 as the Michigan Home and Training School, the care of the developmentally disabled was much different than today’s standards. The first residents were men from the state home in Lapeer who provided labor to operate the farm and dairy operations at the facility, and were available for hire by community members for day jobs. At this time, the only hospital located in Mt. Pleasant existed at the ‘Michigan Home,’ the terms used by locals at the time for the Mt. Pleasant Center. In 1946 the institution was renamed Mt. Pleasant State Home and Training School.
The time between the opening of the facility in 1934 until the reforms in Special Education laws and practices in the 1960s and 70s made for a dark time at the facility. Care was confined to only food and shelter. Efficiency over anything else was emphasized during this time, and living conditions did not meet the space and privacy requirements of today. Residents were handled in groups of up to 50, and photos show dormitories filled with wall-to-wall beds in day rooms that slept 50 to a room. A building spree happened in the 1950s, with buildings designed to provide a custodial level of care in the most expedient manner. Many of the buildings still in existence on the grounds today were constructed during this time.
Cottage 3 was converted by a Detroit architect in 1950 to what was known as the Crib Care dormitory, and had wall-to-wall cribs on two of its three floors, with toddlers in the basement. More than 200 infants and children with varying degrees of disability were housed there, with 25% of the children diagnosed with Down’s Syndrome. Care at that time, being limited to food and shelter, led to the young residents not getting enough exercise to maintain muscle tone and mobility.
As late as the 1960s, one-piece coveralls were the uniform for all patients. Around that time, staff ‘on its own initiative’ started attempting to work with residents in small groups, or one on one, with planned activities or arts and crafts on a limited basis. The first teachers arrived at the facility in 1966, when Public Law 89-10 made provisions for providing teachers to the institutionalized handicapped.
In the 1970s an extensive renovation program was held, and the institution was renamed the Mt. Pleasant Regional Center for Developmental Disabilities. The renovations focused on making the facility less institutional and more homelike. The interiors were changed from large day rooms housing groups of 50 to apartments holding no more than 16 residents, with snack kitchens. Family dining over institutional feeding was introduced. The Special Education Law of 1974 required that all persons under age 26 who were capable of being transported must be able to attend school, and programs were created individually by interdisciplinary teams for those over age 26, for work activities or sheltered employment. Community-based residential living began to be emphasized at this time, allowing for group home setups in the surrounding neighborhoods. Admissions began to decline as the push for community integration began. [2]  The facility closed in 2008; the State of Michigan made the decision to close due to budget shortfalls at the state level and a dwindling number of patients being assisted at the location.",2008,"Mt. Pleasant, MI",,
Michigan,Creating Northville Residential Training Center,https://www.asylumprojects.org/index.php?title=Northville_Residential_Training_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,
Michigan,Plymouth State Training School,https://www.asylumprojects.org/index.php?title=Plymouth_State_Training_School,1956,,1960,Demolished,Cottage Plan,,Plymouth Center for Human Development,"Sometimes mistakenly associated with the Wayne County Training School due to their being located across the street from one another, this was an institution for the severely retarded. It was not in Plymouth Twp, but built on Northville Twp land purchased from the Wayne County Training School, and had a six-story administration building. By 1984 the Plymouth Center was shut down by Governor Milliken after a state investigation into severe patient cruelty and a 10-week long expose by the Detroit Free Press. In January of 1997 a Livonia teenager slipped and fell off the roof of the administration building and died. This event forced local governments to finally do something with these two dilapidated institutions straddling Sheldon Road which had been abandoned for decades. By 1998 both the Plymouth Center and the Wayne County Training School were torn down.",1984,"Northville Twp, MI",,
Michigan,Adrian Training School for Girls,https://www.asylumprojects.org/index.php?title=Adrian_Training_School_for_Girls,1879,,,Closed,Cottage Plan,,Girls' Industrial School | Adrian Training School,"The Adrian Training School is operated under the jurisdiction of the Office of Delinquency Services within DSS. The school is a residential treatment center for adjudicated youth between the ages of 12 and 21. The school has been a coeducational medium security institution since January 1973. There are no walls or fences surrounding the facility.
The school is a 120-bed facility composed of six cottages, each with a 20-bed capacity, and serves 80 males and 40 females. At the time of it's closure, the on-campus population was 120 and the school had 125 employees. The facility was closed as part of budget cuts and reuse for the property has not yet been decided.
In 2017, plans were introduced to update and change the facility into an art facility.",2008,"Adrian, MI",,
Michigan,Lansing Boys Vocational School,https://www.asylumprojects.org/index.php?title=Lansing_Boys_Vocational_School,1856,,,Demolished,Cottage Plan,,Industrial School for Boys at Lansing | Michigan Reform School,"The juvenile offenders and vocational school once occupied 30 acres just east of Eastern High School. Now, the only building remaining is a field house. The school was established in 1856, housing thousands of boys at a time, and closed in 1972. The campus of cottages and vocational facilities was razed.
1898
1906
1913
1951",1972,"Lansing, MI",,
Michigan,Maxey Training School,https://www.asylumprojects.org/index.php?title=Maxey_Training_School,,,1963,Active,Cottage Plan,,W.J Maxey Boys Training School | Woodland Center Correctional Facility (Current),"A correctional facility and Training school for Male Youths. The facility had a capacity of 60 beds, and provided Educational and Rehab services for Inmates. Maxey was closed on October, 1st, 2015. Located in the former W. J. Maxey Boys Training School, the state operates the Woodland Center Correctional. The maximum-security prison, which is about 11 miles north of Ann Arbor, provides acute and longer-term psychiatric treatment for inmates throughout Michigan's prison system at a sprawling one-story building that resembles a school. It treats about 200 inmates at a time with a 23-bed inpatient infirmary and three-bed dialysis unit for inmates with or without mental illness.",,"Whitmore Lake, MI",,
Michigan,Creating Mount Pleasant Indian Industrial Boarding School,https://www.asylumprojects.org/index.php?title=Mount_Pleasant_Indian_Industrial_Boarding_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,
Michigan,Allegan County Poor Farm,https://www.asylumprojects.org/index.php?title=Allegan_County_Poor_Farm,1849,,1870,Demolished,Single Building,,Allegan County Medical Care Facility (Current),"On 14 January 1866, the Allegan County superintendents of the poor recommended the purchase of the J. P. Pope farm for this purpose, at a cost of $7000.  This recommendation was accepted and the purchase was made the following day.  A second poorhouse was erected on the farm in January 1869 at a cost of $2090.07 (1907, p. 15).  In 1870, the original house was found to be in need of razing, and it was replaced with what came to be called “the main building” completed in October of that year.  The insane asylum was the next addition to the complex.  The 20-room hospital-style building received its first inmates on 1 January 1876.  Thursday morning (Feb. 1, 1883) at about six o'clock the main building in the county poor farm was wholly destroyed by fire, and it was only by hard work that the neighboring insane asylum was saved. On 20 Oct 1898, a juvenile home was added to the Poor Farm to house “insane children” separate from the adult asylum.  Next, a hospital “for the isolation of contagious persons” was appended to the main building, completed on 10 January 1899 and a telephone was installed in the main building as part of that same project.
The facility served as the county’s “debtor’s prison” and asylum, i.e. an encampment for “undesirables,” from 1866 to 1914. At that time, the poor housing was demolished.   Debtor’s prisons are no longer legal under the present Michigan Constitution. The poor farm was closed in 1968 as construction of Allegan County Medical Care Facility, our current Community, began on this same property. ACMCC has been in operation since 1971.",1968,"Allegan, MI",,
Michigan,Alpena County Farm,https://www.asylumprojects.org/index.php?title=Alpena_County_Farm,,,,Demolished,Single Building,,Alpena County Alms House,,,"Alpena, MI",,
Michigan,Antrim County Farm,https://www.asylumprojects.org/index.php?title=Antrim_County_Farm,1869,,1871/1889/1927,Demolished (Original building),Single Building,,Antrim County Infirmary | Meadow Brook Hospital | Meadow Brook Medical Care Facility,"From 1871 through 1876 the County Poor Farm was located in Torch Lake Township. In 1889 the County Poor farm was moved to our present location in Kearney Township, south of Bellaire off M-88. The County built a two story wooden structure and allocated a small amount of money to cover clothing and linen expenses. Some of the reasons for the admissions were old age, poverty, sickness and blindness. Orphans were housed at the County Poor Farm and there is an entry of a woman and her children who stayed at the poor farm while her husband was in jail. At that time the residents of the Poor Farm had to be self-sufficient. They raised their own vegetables and meat on the premises. All who were able worked for the good of the community.
In 1902 a barn was placed on the property for livestock. The building housing residents burned completely to the ground in June 1926, and the residents were temporarily moved to the Forest Home Township Hall. Late in 1926 the Board of Supervisors contracted to build a new home to house up to 35 residents at a cost of $39,496.00. This building was completed in 1927. In 1939 the State of Michigan passed Public Act 280 that changed the direction from a Poor Farm to an infirmary to provide medical and nursing care to the needy. It operated until 1948. Then the County moved into acute care, and the Poor Farm was renamed Meadow Brook Hospital. The hospital had one floor for emergency services; obstetrics and general care for an adult population with chronic illnesses. The second floor of the hospital housed the caregivers. At that time the medical community was made up of Dr. Rodgers and Dr. Glenny from Bellaire, Dr. Sealey from Central Lake, Dr. Gingrich and Dr. Krippen from Mancelona. The nursing staff consisted of one nurse and one nursing assistant on each shift for a 24-hour period.
The hospital continued to raise poultry and livestock on the property until 1957. In 1958, the second floor was expanded for more patient services at a cost of $412,000. The third floor was added in 1962 to increase the resident population total to 69, at a cost of $116,000.00. In 1964 the Obstetric Department of Meadow Brook Hospital was closed. During the time the hospital was open, a total of 1,627 babies were born in the facility. In 1982, two new nursing units were added bringing the total bed capacity to 113. All residents who were housed in Meadow Brook Hospital were moved into the new building. The cost for these additions was $2,481,000.00. In 1983, the hospital was remodeled to become Meadow View Apartments with 21 apartments for seniors for a total cost of $754,000.00.
At the present time Meadow Brook Medical Care Facility provides over 40,000 days per year of resident services with a capacity of 133 residents.",,"Bellaire, MI",,
Michigan,Berrien County Poor House,https://www.asylumprojects.org/index.php?title=Berrien_County_Poor_House,1847,,,Active,Single Building,,Berrien County Infirmary | Berrien County Hospital and Infirmary | Lakeland Medical Center (Current),"The first official action of supervisors to support a County Poor-House and Farm is recorded and dated Oct 27, 1837. There must have been some sort of temporary arrangements made for the poor until the next major resolution was passed.
In 1847 the County Board of Supervisors passed a resolution to purchase land in Berrien Township for the establishment of a poor farm. They purchased this property from Richard McOmber who had settled in this area in about 1835. It was located in the Northeast , section 17 and at that time had only 160 acres with buildings and land.  After sale of the property he moved to Buchanan, in the same county.
Additional acreage about 32 acres, was added later. The original house built in 1847 was about 18 X 26 feet.   John Tate had the contract for taking care of the home and inmates from May 28, 1847 to Apr 1, 1848 for $295.00.  In 1851 a new system for caring for the poor and financially helpless of Berrien County to house them came into being.  Mr. H. W. Hawley took charge of the farm.
The Poor Farm was totally destroyed by fire on December 8, 1868 (Ref: St. Joseph Herald Dec 12, 1868.) It was thought that the fire might have caught from the kitchen chimney. The keeper and inmates attempted in vain to save the building but it burnt to the ground. When saving the building proved futile the inmates heroically concentrated on saving as much as they could of the furnishings, bedding etc.. There were approximately 32 pauper residents living there at that time. In the interim for being rebuilt they were given lodging in the village of Berrien where a building was rented for temporary housing. The County Home was rebuilt in 1869-1870. St. Joseph Herald (Saint Joseph, Michigan) states in the January 22, 1870 edition that the poor-farm buildings are completed. The newer home was that of brick and ran well over budget.
It should be noted that S. C. Wheeler was the Superintendent of the Poor Farm in the late 1870's and was replaced by Capt. Bradley in about 1879. There are quite a few news articles about salaries and the replacement of Mr. Wheeler much to the chagrin of many of those who respected him. In referencing the history books, for the year ending Sept. 30, 1879, there were fifty-nine males and thirty-eight females for a total of ninety-seven and an average of fifty-six that found refuge at the home at point or another during that year.   On April 1, 1880 the smoke house at the Poor Farm burned. No other buildings were affected and contents were partially saved but in damaged condition.
What happened to the Orphans of the county? In 1891 Dr. Amos Barlow was made Superintendent of the Michigan Children's Home Society and the society was Incorporated and called the Michigan Children's Home Society in 1893. Dr. Barlow was considered one of the founders of the home in the St. Joseph area and remained until January 12, 1908. Mrs. Cora Lamping replaced him. Within a few years the home found families to adopt or foster several hundred Orphans.
Through the years the farm became a colony within itself with orchards, vegetable gardens, corn and grain fields, barns, cows, chickens and pigs. Everyone who was physically capable did chores that they could manage. One couple that managed the farm in 1924 and several years after, were Mr. & Mrs. Edward Israel, who became very well known in the area. Before that Mr. and Mrs. Daniel N. Haviland were the executives. Also in the 1920's it should be noted that Charles Miller was the Superintendent for over 16 years.
In 1926 it was realized that the old structure was in desperate need of renovation and repair as some of it had become a ""tinder box"". Things had been stretched as far as they could be stretched and even an old out building was turned into living quarters. Conditions were unacceptable with over crowding of the inmates at these county funded buildings. When toured by county officials it was noted that there were two rooms set up as a hospital ward and another two fitted with heavy screening on the windows and set up for the mentally insane to keep them from harming themselves.  It was voted on and in June of 1928 there was a new $50,000 addition was added to the existing home. The new structure was made of brick and was a fine two story building with two Men's dormitories, a lounging room, general dining room and kitchen.
1936 brought more change and a new structure was built and completed in 1937. In addition to housing the unfortunate it also was operated as a hospital for local residents and renamed, Berrien County Hospital and Infirmary located near Berrien Center. It would later evolve into the Berrien General Hospital Center and from there Lakeland Medical Center. The 200 acres continued to be used by different county facilities.",,"St. Joseph, MI",,
Michigan,Bay County Infirmary,https://www.asylumprojects.org/index.php?title=Bay_County_Infirmary,,,1865/1906,Demolished (Original building),Single Building,,Bay County Farm,"In 1865, the Bay County Board of Supervisors purchased 120 acres of farmland near what is today West Hampton Road and North Knight Road. The county erected a frame building for the aged who had no means of support. Many of the residents were no longer able to work or had no family. Some had families who couldn’t care for them. The official name was the County Farm, but most referred to it as the Poor Farm.
The original building burned to the ground in 1905. The Board of Supervisors authorized $25,000 to build a large, three-story red brick building to house 64 “inmates,” as the residents were called at the time. The facility also included several farm buildings. From 1905 to 1958, the inmates farmed the land and raised cows, chickens, and pigs to supply food. In 1958, though, the building was condemned as a fire hazard and ruled as too expensive to repair.",,"Essexville, MI",,
Michigan,Creating Detroit Receiving Hospital,https://www.asylumprojects.org/index.php?title=Detroit_Receiving_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,
Michigan,Eloise Asylum,https://www.asylumprojects.org/index.php?title=Eloise_Asylum,1839,,1841,Demolished,Cottage Plan,,Wayne County Poorhouse | Eloise Hospital | Wayne County Asylum | Wayne County Psychiatric Hospital,"In 1839, only two years after Michigan had joined the Union, Wayne County paid $800 to buy a 160-acre farm in Nankin Township (now Westland). The purchase included a log cabin known as the Black Horse Tavern. The County erected an addition to the tavern building and used it to house 35 needy people, a keeper and his wife. They called it the Wayne County Poorhouse. Its first residents were transferred from another poorhouse at Gratiot and Mt. Elliott in Detroit . Many refused to move, claiming the new poorhouse was ""too far out in the wilderness."" And they were right -- at that time the corner of Michigan and Merriman was nearly two days by stage coach from Detroit.
But that was what the county officials had in mind. They wanted somewhere well out of sight to send what they saw as society's dregs -- the vagrants, vagabonds, drunkards, pilferers and brawlers. With such a broad charter, it wasn't long before the feeble-minded and the insane were being housed there. Records show that a Biddy Hughes was Eloise's first official mental patient, committed by her family in 1841. She was in her mid-30s when admitted and was kept there until her death 58 years later.
Prior to the 1840s, little distinction was made between rational and mentally ill inmates. A county report from the 1840s made reference to harsh restraints used to separate the mentally ill from other inmates. The mentally ill were housed on the upper floor of a farm building used to keep pigs.
County employee Stanislas M. Keenan reported in his 1913 book, ""The History of Eloise,"" that in the first few years people in the surrounding area heard ""the chained unfortunates roaring and shrieking in discord with the squealing pigs beneath."" Conditions improved in 1869 when the mentally ill were moved to a new building where they were supervised by a neighboring farmer and his wife. But the chains remained until 1881, when Dr. E.O. Bennett, Eloise's first medical superintendent, did away with them.
In 1894 the Wayne County Poorhouse got a new name. Freeman B. Dickerson, president of the county board overseeing care of the poor, renamed the facility Eloise, after his 5-year-old daughter. The county eventually split the facility into the Eloise Infirmary for the Sick and Elderly and the Eloise Hospital for the Insane.
In 1903, after a sharp increase in tuberculosis cases, it was recommended that these patients be separated from the general hospital population. A canvass hospital was erected consisting of two tents -- one for males and one for females. As the number of TB patients increased Eloise Sanitarium was built. In a report to the auditors in 1911, a Dr. Dutlitz says, ""The erection of this hospital was an answer to the public call."" He said physicians were practically unanimous in recommending open air treatment for tuberculosis of the lungs.
The patients at Eloise posed a special problem, however. By the time they got to Eloise they were in the final stages of the disease. They were sent there from other treatment centers when their personal funds were exhausted, leaving them candidates for the poorhouse. Eloise continued to operate what was essentially a TB hospital for indigents until 1923, when the State and City of Detroit began providing facilities.
In the 1930's Wayne County began feeling the effects of the Depression. Eloise grew rapidly as both the indigent and mentally ill populations multiplied. In 1932, a barracks was erected to house unemployed men. By 1934 the inmate population averaged more than 8,300, about 50 percent of them mentally ill, and the number of employees had risen to nearly 2,000. For residents, boredom was a major problem. A 1939 Detroit News article described the daily routine: ""The residents rise at 7 a.m. and go to bed at 7:30 p.m. Between times, they sit and stare at the wall, at their feet, at the windows. There is no exercise or organized social movement."" Some inmates received passes to leave the grounds where they became easy targets for policemen, who arrested and fined them for petty crimes. Most found the outside world difficult to cope with. Many spent their leaves at local bars and ended up in jail. Others walked the surrounding neighborhoods aimlessly..
Eloise grew into a city unto itself. Its 78 buildings included a fire department, 15-man police force, powerhouses, a cannery, bakery and fruit cellar, a sewage disposal plant a morgue, laundry facilities; a library and low-rent employee lodgings. Nearly 20 percent of the staff lived on the grounds.
In 1945, Eloise was renamed Wayne County General Hospital and Infirmary. The new name was intended to reflect the modern ""scientific"" approaches to caring for the poor and mentally ill that had been instituted at the facility. Most, however, continued to refer to the facility as Eloise.
By the 1950's Wayne County General was considered one of the best hospitals in the nation. It played a major part in metro Detroit's health network. It was the only acute-care medical and surgical hospital between Detroit and Ypsilanti. Needy patients would have died without Wayne County General. A reporter who toured the facility in 1953 was moved by the ""pitiful cases"" -- ""the senile, the spastics, the polio victims and those with advanced multiple sclerosis.""  By the '50s, patients were benefiting from insulin and electric shock therapy, psychotherapy by psychiatrists and occupational and recreational therapy. Occupational therapy included farming, sewing, work in the hospital laundry and maintenance departments. Recreational therapy included classes in handiwork and a special division of music therapy.
Throughout its boom years, when the complex was caring for as many as 10,000 patients daily, the facility was plagued by reports of patient beatings, employee theft, mismanagement, unsanitary conditions and overcrowding. At one time 3,800 mental patients -- including 300 with tuberculosis -- were crammed into quarters designed for 2,500. As many as 125 women had to share five toilets.
By 1955 money problems had become acute. George E. Gullen Jr., chairman of the Wayne County chapter of the Michigan Society of Mental Health, figured that on a per patient basis, Wayne General was ""the most expensive mental hospital in the world."" The county continually sought ways to cut costs. One auditor questioned the practice of buying false teeth at $100 a set for indigent TB patients, after noting that $6,500 had been spent on dentures in one six-month period.
Not all was bleak at Eloise. A carnival was held each summer on the hospital grounds with booths built by patients. Patients also ran a coffee shop in the psychiatric building. ""They must face life and its stresses and we want them ready to do that,"" explained one of the doctors. Proceeds were used to buy recreational supplies.
By 1960 new theories for treatment of the mentally ill were developing, and Eloise kept in step. The goal was no longer to provide long term care, but to return patients to society as soon as possible. Most were kept less than 90 days and in 1964 only one in ten became permanent residents -- compared to nearly 50 percent previously. This success added to Eloise's money problems. The state chipped in for psychiatric expenses only after patients had been hospitalized for a year.
Wayne County also began ""mainstreaming"" -- getting the psychiatric patient back into the community each week. This sometimes caused problems. One patient was so excited about his weekend leave that he stole a car from the hospital parking lot. There was a high speed chase in which he was involved in five collisions and ran two police blockades. During the chase shots were fired, nearly missing a group of children at a school crossing. The inmate was taken into custody after running the car into a ditch.
As patient treatment was updated , so were the facilities. Older buildings were razed in the '60s and '70s and two new buildings were constructed -- a 511-bed medical hospital in 1962 and a long term care facility in 1974. The Walter Reuther Long Term Care Facility housed the surviving mentally ill and poor who had made Eloise their permanent home.
By 1987, six years after the facility's closing, Eloise had been reduced to eight buildings. Today, only a 5 buildings remain and all are empty. The county is currently working on a plan to redevelop the complex. The ""D"" building houses some Wayne County of [1]In November 2015, the Detroit Free Press reported that the 50-acre complex was put on sale for $1.5 million – which includes an fire station from the 1800s, a decommissioned power plant and two maintenance buildings. On March 29th, 2016 the former bakery building built in 1905, one of the last original buildings, was the victim of arson. The damage was enough to have the structure demolished. Morgan Development purchased the property in June of 2018.
Main Image Gallery: Eloise Asylum
There are 3 cemeteries that were used from the 1890s through the late 1940s. The number of burials is somewhere between 7,000 & 8,000 and they are marked with a headstone that has a number on it.
Annie's ghosts : a journey into a family secret by Steve Luxenberg. New York : Hyperion, 2009. Free eBook from the Internet Archive, Copy 1Copy 2
Detroit Breakdown by D. E. (Dan E.) Johnson. New York : Minotaur Books, 2012. Free eBook from the Internet Archive
Eloise : Poorhouse, Farm, Asylum, and Hospital, 1839 - 1984 by Patricia Ibbotson. Chicago, IL : Arcadia, 2002. Search WorldCat for library copy Preview version in Google Books
Eloise Asylum: The History, the Humanity and the Haunts by Cassandra St. Croix. Bowker, 2021.
History of Eloise : Wayne County house, Wayne County asylum by Stanislas M. Keenan. Detroit, MI : Thos., Smith press, 1913.  Free eBook from the Internet Archive Free eBook from Google Books Free eBook from HathiTrust Search WorldCat for library copy
A history of the Wayne County Infirmary, Psychiatric, and General Hospital complex at Eloise, Michigan, 1832-1982  by Alvin C. Clark. [Westland, Mich.? : Wayne County General Hospital Anniversary Committee?], 1982. Search WorldCat for library copy
The patient : Wayne County General Hospital and Infirmary, Eloise, Michigan by Wayne County Consultation Center Outpatient Department, 1945. Free eBook from the Internet Archive
Some patients at Eloise Hospital (1933-1945) by Patricia Ibbotson; Thomas K Gruber; Wayne County (Mich.). Board of County Auditors.; Wayne County (Mich.). Department of Social Welfare. [Place of publication not identified] : [publisher not identified], 2003. Search WorldCat for library copy
Wayne County General Hospital : an evolution Wayne County General Hospital. [Westland, Mich.] : [The Hospital], [1975?] Search WorldCat for library copy",1981,"Westland, MI",,
