State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population
Wisconsin,Wisconsin School for the Deaf,https://www.asylumprojects.org/index.php?title=Wisconsin_School_for_the_Deaf,,,,,,,,,,,,
Wisconsin,Creating Hayward Indian School,https://www.asylumprojects.org/index.php?title=Hayward_Indian_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,
Wisconsin,Wisconsin Industrial School for Boys,https://www.asylumprojects.org/index.php?title=Wisconsin_Industrial_School_for_Boys,1857,,1860,Closed,Cottage Plan,,Wisconsin School for Boys | Ethan Allen School,"The state authorized a House of Refuge for Juvenile Delinquents in 1857 at Waukesha; its name was changed in 1859 to the State Reform School. The school opened its doors in 1860 to boys under 18 and girls under 17 who had been convicted of criminal offenses and vagrancy. After 1870, the school accepted only boys and accordingly changed its name to the Industrial School for Boys in 1871. In 1945 the institution was renamed the Wisconsin School for Boys. In 1959 some of the boys were transferred to the new Wisconsin School for Boys at Wales, which later became known as the Ethan Allen School. The Wisconsin School for Boys at Waukesha finally closed on August 21, 1962, and its population was transferred to the Kettle Moraine Boys School near Plymouth in Sheboygan County, which served as a juvenile correction facility until 1974.
1911
1917
1922",1962,"Waukesha, WI",,
Wisconsin,Wisconsin Industrial School for Girls,https://www.asylumprojects.org/index.php?title=Wisconsin_Industrial_School_for_Girls,1876,,1941 (Second location),Active,Cottage Plan,,Milwaukee Industrial School |  School for Girls |  Oakhill Correctional Institution,"The state's first reform school for girls began as the Milwaukee Industrial School, a private institution for the care of delinquent and orphaned girls and very young boys. State government began contributing taxpayer support in 1876, and in 1878 it was renamed the Wisconsin Industrial School for Girls; the state took over its operation in 1917. In 1941, the school moved from Milwaukee to Oregon, in Dane Co., and in 1945 was renamed the School for Girls. In August 1972, it became a coeducational juvenile reformatory; four years later the facilities became the Oakhill Correctional Institution (an adult prison) and its young inmates were transferred to Lincoln Hills, a co-ed facility for juveniles.",,"Oregon, WI",,
Wisconsin,Creating Oneida Indian School,https://www.asylumprojects.org/index.php?title=Oneida_Indian_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,
Wisconsin,National Asylum for Disabled Volunteer Soldiers,https://www.asylumprojects.org/index.php?title=National_Asylum_for_Disabled_Volunteer_Soldiers,1865,,1867,Preserved,Cottage Plan,Henry Koch & Edward Townsend Mix,Northwestern Branch of the National Home for Disabled Volunteer Soldiers,"The National Soldiers Home Historic District, in Milwaukee, is the birthplace of federal veteran care in America and is a soldiers’ recuperation and living settlement established just after the Civil War. This 90-plus acre district rests on the grounds of the Clement J. Zablocki VA Medical Center in Milwaukee between what is now National Avenue and Bluemound Roads, directly west of Miller Park.
The National Asylum for Disabled Volunteer Soldiers, as it was originally named, was established in 1865. The establishment of a system of National Soldiers Homes, including Milwaukee, was one of the last pieces of legislation signed by President Lincoln before his assassination. In his second inaugural address, President Lincoln had asked the nation “to care for him who shall have borne the battle.” These words and the persistence of many citizens including women from Milwaukee’s Soldiers Aid societies, mark the beginning of the mission of the present-day Department of Veterans Affairs.
It was the ladies of Milwaukee’s West Side Soldiers Aid Society—already operating a hospital on Plankinton Avenue in Milwaukee—who led, and paid a big portion of the way toward Milwaukee’s Soldiers Home. Inspired by President Lincoln’s charge, the ladies organized a 10-day fair in June 1865 to raise money for a permanent Wisconsin Soldiers Home. They raised more than $100,000 and were persuaded to turn their assets over to the federal government. The women stipulated that the Milwaukee property would not have exclusions and, specifically, would admit federal veterans from all conflicts to a home that would be used solely for the care of soldiers. In May 1867, the first 36 soldiers moved into what came to be known as the “Old Soldiers Home.”
Following the organization of the Soldiers Home system, a National Board of Managers designated the first branches: an Eastern branch in Maine; a Central Branch in Ohio; and the Northwestern Branch in Milwaukee, Wis. Today, the Northwestern Branch is the VA Medical Center in Milwaukee, also known as The National Soldiers Home Historic District.
The district remains unique, not only in its welcoming history but in its literal standing. The Milwaukee Soldiers Home campus is the only one of the three original sites to have its majestic Soldiers Home intact, and it is also the only one with the majority of its surrounding recuperative village remaining. The Soldiers Home walls and grounds and memories depict the history not only of veteran care but also of nursing home and institutional care in America. The National Soldiers Home Historic District is listed on both the National and State Registers of Historic Places and is under current consideration for National Landmark status.
In all, the National Soldiers Home Historic District houses 25 post-Civil War and turn-of-the 20th Century buildings as well as the oldest two-thirds of Wood National Cemetery and dozens of park-like acres. The most historically significant and architecturally dominant building is the site’s namesake, the Soldiers Home (Bldg. 2), or “Old Main,” as veterans nicknamed her. Designed by Milwaukee architect Edward Townsend Mix, Old Main was completed in 1869 and was a domiciliary with long rooms, common foyers and sitting rooms. Though used for veteran housing until the 1970s, the basic interior design remains as it was in 1869.
Thomas Budd Van Horne, Civil War chaplain and well-known landscape architect, designed the grounds and cemetery in a Picturesque style. He used the varied topography of the campus to create curving paths and roads lined with trees and a relaxing, scenic setting. Van Horne left portions of the campus as naturally wooded areas, but created manicured lawns and formal flowerbeds immediately surrounding the buildings. The northern and eastern portions of the campus were left for farming use. Milwaukee did not have an urban park system at the time the Northwestern Branch opened. The grounds became a place for the community to visit -- for picnics, strolls, band concerts, dancing at the dance hall, Fourth of July celebrations, and rowing boats on the lake.
Such a setting was designed to heal not only the body but the soul, and the heart of the district’s serenity rests in the 1889 Home Chapel (Bldg 12). The 7,000-square foot Chapel has been a place of prayer, refuge, and true patriotism and has stood as silent sentry over the fallen. It was constructed by Wisconsin veterans and citizens with money raised from Soldiers Home Post Funds, personal donations, and Posthumous Funds. It opened September 22, 1889, as a multi-denominational chapel with seating for 600, one of the first such facilities built on federal government land and reportedly the first in Wisconsin.
Milwaukee architect and Civil War veteran Henry Koch designed many of the Soldiers Home buildings including the Chapel and the site’s celebrated Ward Memorial Hall (Bldg. 41) or Ward Theater—listed individually on the National Register. Completed in 1881, the playhouse was a popular stop for minstrel shows, vaudeville, variety acts and drama. Entertainers included Will Rogers, Bob Hope, George Jessel, Burns and Allen, Sophie Tucker, Ethel Merman, Nat King Cole, and Liberace. One of the first theaters in Wisconsin, Ward Memorial Hall served as a theater and an amusement hall, restaurant, home store, and post office. A ticket window served rail passengers. Most prominent, especially when lit at night, is the large stained-glass equestrian portrait of General Ulysses S. Grant on the east side of the Theatre, installed in 1887, a gift from the people of St. Louis and Grand Army of the Republic.
For much of its life, the Soldiers Home village revolved around the Headquarters Building (Bldg. 1), built in 1896. Today, it is home to the Soldiers Home Foundation, Friends of Reclaiming Our Heritage, Poppy Sales and American Legion and VFW offices. On the other end of the village is the Hospital and Convalescent Wards (Bldg. 6), built in 1879. Originally, it housed only elderly Civil War Veterans, the beginnings of federal nursing home care in America. Amenities included four sun parlors and a tuberculosis porch. Also prominent is the Wadsworth Library (Bldg. 3), built in 1891. The library remains open as a quiet place for veterans to read, study, and contemplate under the beauty of an original skylight. The library is the best-preserved of the primary historic district village buildings.
There are dozens of other historically significant buildings in the Soldiers Home village—from the gable-roofed Surgeon’s & Adjutant’s Quarters (Bldg. 17), built in 1887, to 1880s cream brick Barracks and a 1894 Recreation Hall (Bldg. 4) built from Post Funds to such maintenance buildings as the 1883 Fire Engine House (Bldg. 11), the 1895 Power Plant (Bldg 45), the Commissary Warehouse/Quartermaster’s Storehouse or “Stone Barn,” (Bldg. 20), erected in 1896 and renovated in 1938 as well as Quonset huts erected in the 1940s. The Governor’s Residence (Bldg. 39) is the oldest building on the site. Completed in 1868, it has housed the Soldiers Home’s directors for generations including the current VA director. [1]
Most prominent in the tranquil grounds is Wood National Cemetery, the final resting place of some 37,000. Since the first burial in 1871, the cemetery has become the final home for U.S. soldiers and veterans from the War of 1812 to Iraqi Freedom. The cemetery holds four Medal of Honor recipients; members of the first black federal infantry unit, the famed 54th Massachusetts; several Buffalo soldiers; and U.S. Colored Troops veterans.
National Park Service History of the hospital",1975,"Milwaukee, WI",Italianate & Renaissance Revival,
Wisconsin,Veterans Hospital No. 37,https://www.asylumprojects.org/index.php?title=Veterans_Hospital_No._37,1905,,1919 (as a hospital),Preserved,Single Building,,Resthaven,"Resthaven has been described by a 1910 brochure writer as ""Neither a club, a hotel, or a sanatorium, but having the characteristics of all three."" Before Resthaven was built, the land atop Hickory Grove Hill was the farm of J.K. Anderson.
After opening in 1905, Resthaven operated as a plush resort for about 15 years. It was designed as a place for rest and recreation for stockholders and their families and other guests. This included services such as curative baths, a swimming pool, a solarium and a gymnasium plus Waukesha's famous waters. The décor was beautiful and extravagant. There were paintings by European artists, murals from Tiffany, rugs from the Orient, and mahogany woodwork all creating an atmosphere of comfort and elegance. The resort had its own dairy farm, a golf course, a tennis court and a huge lawn for croquet. Resthaven was built with some advanced ideas for construction including using locomotive train cinders in the wall partitions. Some very prominent men from Milwaukee and Chicago were stockholders and bondholders.
At the end of WWI, the government took over Resthaven as a hospital for veterans with 240 beds for those with mental & Nervous diseases. The Veteran's Administration ran it for a decade. In 1944 after a quarter-million dollar renovation, Resthaven began a career as atuberculosis hospital for veterans. By 1958 the TB cases dwindled, and because of new drugs, patients didn't have long hospital stays anymore. The government finally closed Resthaven in October 1958 and transferred patients to the VA at Wood and Madison.
Resthaven owed its beginning to a health fad and was closed by the effectiveness of 'wonder"" drugs. Unfortunately, the resort period in Waukesha was coming to an end just about the time Resthaven was built, so it never lived up to its great expectations. In April 1963, the building was sold to New Tribes Bible Institute, a nondenominational group that trains Christian workers for ministry to other countries. Now the Bible Institute has owned the building longer than any previous tenant. It was designated a local landmark in the 1980s.",1958,"Waukesha,WI",,
Wisconsin,Brown County Asylum & Poorhouse,https://www.asylumprojects.org/index.php?title=Brown_County_Asylum_%26_Poorhouse,1858,,1859,Demolished,Single Building,Levi Genissee,Brown County Asylum for the Chronic Insane | Brown County Insane Asylum | Brown County Mental Health Center,"It started as the county poor farm in 1858. It became the Brown County Insane Asylum in 1881, the Brown County Hospital in 1948 and the Mental Health Center in 1972. Major building additions were completed in 1934 and 1968.
The mental health center had state licenses for three purposes: an 88-bed psychiatric hospital serving both adults and children for short-term crisis care, a 106-bed nursing home and a 64-bed facility for caring for people with developmental disabilities. The psychiatric hospital also served as a regional hospital for 11 nearby counties. The mental health center was replaced in 2008 by the new Community Treatment Center, 3150 Gershwin Drive.",2009,"Green Bay,WI",Georgian Revival,
Wisconsin,Chippewa County Asylum,https://www.asylumprojects.org/index.php?title=Chippewa_County_Asylum,1894,,1895/1934,Active,Single Building,,Chippewa County Chronic Insane Asylum | Chippewa County Hospital and County Home | Dove Healthcare (Current),"On August 2, 1894, a plan was made to build as insane asylum in Chippewa County. Construction began later that year and in 1895, a cornerstone was laid marking completion of the main building. The first patient was admitted December 26, 1895. By the end of 1896 they had a population of 110 patients. In 1877 the county decided to build a poor farm to house their indigents. By 1901 it was decided to abandon the farm & build a new home on asylum grounds. The county home was completed by 1902. Due to the increasing number of patients in 1930, a new home was built to house 60 patients. The old building was converted to be used by trusty insane male patients. In 1945 total patient capacity had reached 435, although actual population exceeded that number.
By 1950 it was decided to change the institutions name to ""Chippewa County Hospital & Home"". In 1967 the Chippewa County Board chose to build a new nursing home to house some of the old County Hospital's geriatric patients. The building was completed in 1970 with the first patient being admitted May 10, 1971. The name for the new building was ""Golden Age Home"" and had 193 beds. In October of 1974, the County Board voted to construct a new 160-bed building to replace the old County Home structure. The old
In 2019 it was recommended the hospital close due to severely declining fund. On March 13, the hospital closed permanently. Today the facility is operated by Dove Healthcare as a skilled nursing, post-hospital, short-term rehabilitation, long-term care, and end-of-life care.",2019,"Chippewa Falls, WI",Tudor Revival,
Wisconsin,Clark County Insane Asylum,https://www.asylumprojects.org/index.php?title=Clark_County_Insane_Asylum,1917,,1922,Active,Single Building,Claude & Starch,Clark County Asylum | Clark County Hospital | Clark County Health Care Center | Clark County Rehabilitation and Living Center,"The Clark County Board appointed a committee in 1917 for the purpose of exploring the feasibility of constructing a county asylum. Members of the committee were the Messrs. Rush, Wilding, Brooks, Royer, and Weaver. Mr. Royer was selected chairman. The committee's report at a special meeting of the County Board on April 15, 1918, was read by Mr. Wilding and was favorable to the construction.
Mr. Braebner and Mr. M. J. Tappins, members of the State Board of Control, addressed the Board in regard to asylum conditions in the State, and the need for a facility in this area. In the fall session, it was resolved to accept the option of the State. Material and labor conditions at this time were affected by World War i. The Board decided to begin construction when these conditions returned to normal. The Asylum Committee visited the Chippewa County Asylum, among others, in October of 1918. They found them to meet their expectations, as these institutions were filled to capacity and making a financial profit.
On April 17, 1919, the Board resolved that it accept the proposal of the State Board of Control and build an asylum building to be commenced in 1920. Judge 0. W. Schoengarth addressed the Board in regard to the number of insane and feebleminded patients in Clark County and the number committed to institutions each year.
The Chairman of the County Board appointed the following to serve on the Committee on Options for a site for the county asylum: Supervisors Royer, Jacques, Brooks, Young and Verkuilen. Their responsibility was to procure options, including price, on a parcel of land not less than 640 acres, suitable for the erection of a county asylum and for agricultural purposes. In August of 1919, the Committee met on the proposed sites; two near Neillsville, Wisconsin; two near Bright, Wisconsin; and two near Owen, Wisconsin. They asked the State Board of Control to look at the sites to see if they were acceptable.
The State Board of Control examined the six proposed sites. The Bright farm sites were found undesirable from the standpoint of elevation, fertility and drainage. The other four sites were acceptable. The examiner pointed out that Taylor, Price, Ashland, Rusk, Sawyer and Washburn Counties are north and northwest of Clark County and that these counties did not have an asylum. The Owen site had direct rail connections, which would provide convenient transportation for patients from these counties. After a careful study of all sites, it was unanimously agreed by the Committee to recommend to the County Board that the location be either, or both, of the sites near Owen.
There was a slight conflict between the northern and southern parts of the County concerning the site of the asylum. The southern part of the County conceded, rationalizing that a northern site was a more desirable location to serve patients north of Clark County and the surrounding area.
On December 10, 1919, the Building Committee traveled to Madison to confer with the State Board as to the kind of asylum desirable for Clark County. They also inquired about the employment of a competent architect. The compensation for architects was found to be 5% of the construction costs (3% for plans and 2% for overseeing). After inquiring about the experience and reputation of various architects, the Committee selected the firm of Claude and Stark of Madison. The State Board also suggested the hiring of an experienced insane asylum superintendent to assist in directing the preparation of plans, construction of buildings and preparing the asylum farm for occupancy. It was important that the farm be in proper productive condition by the time the buildings were completed so that it could meet the needs of the asylum and have on hand the needed provisions for the first year.
Mr. M. H. Duncan, for many years the Superintendent of the Marathon County Asylum, was highly recommended. The Committee, on this advice, went to Wausau to inspect the Asylum and entered into an agreement with Mr. Duncan. In a special session of the County Board held on December 18, 1919, it was agreed upon to purchase the recommended sites and issue bonds in the amount of $100,000. A tax was levied on all the assessed taxable property in the County to provide for payment of the principal and interest on the bonds. 415 acres were purchased from Mr. C. A. Johnson for $45,600, and 650 acres were purchased from Mr. Niran Withee for $58,000. This resulted in a total of 1,065 acres of land purchased at a cost of $103,600. The County Board vote on the above action was 32 for and 12 against. On January 2, 1920, the transaction was completed. The Committee made arrangements for a sidetrack from the Minneapolis-St. Paul & Saulte Ste. Marie Railroad Company and began clearing the right of way.
Mr. M. H. Duncan took charge as Superintendent on March 1, 1920. Mrs. Duncan became Matron. Mr. Duncan brought with him twelve patients from Wausau to help with the work. Farm implements and machinery were purchased from Mr. Niran Withee. It was agreed that just the foundation and the basement of the main building be constructed during 1920. The recommendation was made that $100,000 be raised for this construction. The above authorization was granted by the County Board on June 2, 1920.
The operations of the Institution began with the original twelve patients transferred from thewitheehousetothe main building. Seventy more patients were admitted by the end of July. Gradually the population increased, including fifty-five patients, who were transferred from the Northern Wisconsin Colony and Training School, Chippewa Falls, on January 4, 1933. The total population in April of 1936 was 316.
The Institution was originally established under a protective and custodial concept of providing humane care and kind treatment to mentally retarded and chronically mentally ill patients. This is emphasized by the inscription on the cornerstone, which reads, ""Dedicated to the Cause of Humanity"". One of its main purposes was to receive by transfer patients from the larger state hospitals who required long-term care. The Clark County Asylum was regarded as a home for individuals with little hope of returning to ""open society"", and did a good job in caring for custodial patients on a long-term basis.
In 1929, the name of the Institution was changed from the Clark County Asylum to the Clark County Hospital. During the early 1930's, additional wells were dug, as the original supply of water was not sufficient to provide for the needs of the institution. Hardwood logs were cut, hauled and sold to the John S. Owen Lumber Company of Owen. Wisconsin. Other logs of basswood and hemlock were sawed into lumber for repair work on institutional buildings. New fences were built and the old ones repaired.
In April of 1936, Myron G. Duncan succeeded his late father as Superintendent and Mrs. M. H. Duncan continued to act as the Matron. In an effort to increase the production of the farm, land was rented in 1936 from the Lohde and Miller Farms. Six acres of ground surrounding the main building was plotted into lawn. The clearing of additional farm land continued. Electric lines to the barns were repaired.
During 1946 - 47, a new machine shed was erected and an X-ray machine purchased. Lifting of price controls and rationing gradually increased the cost of operations. Fortunately, this was offset in part by an increase in income from farm operations. In 1948, a slaughter house was erected and many needed repairs and improvements were made to outlying buildings. A new hog house and a laboratory for the State Soil Conservation Project were erected in 1952. The following year, a new water supply was developed. A fire alarm and inter-communication system were installed. The installation of new roofs on the main building was also completed.
Contracts were awarded for an addition to the main building, consisting of a deepfreeze unit, new refrigeration, meat processing room, modern dairy unit, bakery, employees' dining room and complete modernization of the kitchen. This was completed and in use during 1954. Cafeteria style of serving patients was instituted, making possible the serving of hot food to patients at all times.
By 1956 all of the women's wards had been equipped with new dayroom furniture. A new mangle was installed in the laundry. The addition of a modern grain storage and mixing plant increased the efficiency of the farm operation. In the early part of 1957, the men's wards were equipped with new dayroom furniture, which provided a greater degree of comfort for the patients and improved the appearance of the Institution. The Hospital was fortunate in being named a beneficiary of a portion of the Max Papenfuss Estate. A portion of the money was used to purchase new tables and chairs for the patients' dining room and for ventilation and acoustics for the auditorium. Every effort was made to use the legacy for purposes which would add to the enjoyment and well-being of the patients, as this was the intent of the donor. A plaque was placed in the Institution in commemoration of the gift.
A beauty shop was added in 1958. The front entrance and porch of the main building were remodeled. This improved the appearance of the building and at the same time added two visiting rooms for patients, friends and relatives.
Contracts for new boilers, piping and ventilation were awarded in December, 1959. This project, along with a new system for filtration of the river water, was completed in early 1960. The driveways were blacktopped and new electric entrance panels and lines were installed in the boiler room and main building. Six electric stoves were installed in the kitchen and bakery and a new electric oven was added to the kitchen equipment. The new stoves and oven were made possible from the balance of the money left to the Institution from the Max Papenfuss Estate. During 1960, the part-time services of a social worker were acquired. Release plans were developed for select patients. Increased involvement with relatives of patients was now possible.
In 1961 - 62, roofs were installed on the west wing of the main building and on the power house. Plans were approved for a Superintendent's residence and construction was started. The former private quarters of the Superintendent were converted to a sewing room, medical center, dentist office and storage rooms. The moving of these services from ward areas reduced overcrowding and resulted in improved patient care. A bulk tank was installed at the main dairy barn. The barn and dairy plant were certified as Grade A by the Department of Agriculture and Markets. A new well was drilled and water system installed at the west farm; also, a milk house was built, and a can cooler added.
During 1963, the part-time services of a psychiatric consultant were acquired, which provided for the development of psychiatric-patient evaluation and therapy. The Knights of Columbus from the surrounding area presented the Hospital with an altar, confessional booth and lectern. The altar and lectern were used for services in the Hospital auditorium. A new chapel, which represented several months of cooperative planning between the Clark County Hospital staff and clergymen of all denominations, was dedicated in July, 1965. The chapel has a seating capacity of 130 people.
An occupational therapy unit, consisting of 2400 square feet of floor space, was constructed during 1965. The existing auditorium adjoins and is easily accessible to the therapy unit for larger groups taking part in recreation. A sewage treatment project was also completed during the year.
The part-time services of a trained social worker provided consultation and supervision to staff, as well as services to patients and their families. On July 1, 1967, counseling and diagnostic services were made available to residents of Clark County through the Wood County Mental Health Services, Marshfield, Wisconsin. By a contractual agreement between Clark County and the Wood County Mental Health Services, consultation became available by special appointment at the Clark County Hospital.
The services of two additional agencies providing evaluation and/or training in social and vocational experiences for long-term retarded patients were utilized: Marshfield Rehabilitation Workshop and Development Evaluation Center, Central Wisconsin Colony and Training School. The number of patients on various programs administered by county departments of social services rose markedly. The Hospital began to develop a working relationship with the Clark County Department of Social Services, as well as with other like agencies in other counties.
The enclosing of the twelve porches and remodeling of former employee quarters provided for an additional 75 beds. This was not done to serve more patients, but to release overcrowding and, therefore, more adequately serve the existing population. The former employee quarters became an intensive treatment 15-bed unit, where newly admitted patients in acute distress were assigned for intensive treatment and early recovery.
In October of 1968, In-Service Training classes were initiated for all ward personnel. Every ward employee was scheduled to attend classes for one hour a week. Patient care procedures were taught with visual aids printed material and lectures. Resource personnel were involved. Follow-up observation on the wards was also accomplished by the instructor. Nursing care plans were recorded for each patient so that care could be provided in a more uniform and consistent manner.
Pharmaceutical services were initiated. The drug room was completely remodeled, which included the installation of enclosed drug cabinets and modern work counter. A pharmacist was added to the staff of the Hospital two days per week. The old system of patient medication was replaced by an improved and much safer system of individual medication.
By 1970, the psychiatric hospital and nursing home had a full complement of registered nurses and licensed practical nurses. The efficiency of providing nursing care increased considerably with the utilization of nursing stations on each patient care unit. The P.M.I. (public medical institution) unit was now in full operation and began to show effective results. Nursing personnel assumed a supervisory role over staff involved in direct patient contact.
Activity therapy secured its first full-time Registered Occupational Therapist and the program of the Activity Therapy Department was structured to include as many patients as possible. Group recreation was offered for nearly all patients. Specialized activities were provided for regressed and non-ambulatory patients, as well as for those who were better integrated, or who had special interests. All activities were designed as an integral part of the patients s treatment. Written records of patient progress were maintained and scheduled conferences were held to program patients and review objectives.
The psychiatrist's role as a consultant to the Hospital expanded. In general, he functioned in support and collaboration with the hospital staff in carrying out its mission of affording a good program for individuals with emotional problems requiring hospitalization. Decisions were made pertaining to admission, treatment and discharge of patients. This was facilitated with interviews with each new admission by correlating social, legal, and historic data to establish a diagnostic category. Frequent interviews were held with authorities, family members and/or agency personnel. All staff was involved and assisted in working out a therapeutic program and discharge plan. Medication and varied therapeutic approaches were recommended and supervised which included individual, group, and family therapy. Rehabilitative and eventual discharge plans were reviewed. Post discharge sessions were held with the patient and interested persons. Educational programs were carried out through interviews with aides and nursing personnel.
Patients were discharged with an optimistic attitude because of the Hospital's contact and utilization of sheltered workshops and half-way houses in Marshfield and Eau Claire, as well as affiliation with the Vocational Rehabilitation Program. The Clark County contract with the Wood County Mental Health Services provided a follow-up program for patients who were discharged from the Hospital. [1]
The hospital is now currently open and running as a nursing home and rehabilitation facility that specializes in Alzheimer's and behavioral patients.",,"Owen, WI",,
Wisconsin,Columbia County Asylum,https://www.asylumprojects.org/index.php?title=Columbia_County_Asylum,1858 and 1885,1858 with additions in 1867 and 1878.,1859,Demolished,,,"The County Insane Asylum and Poor Home at Wyocena, | Exchange Hotel","The Columbia County Asylum was voted for in Nov. of 1858 as prior to the creation of a county asylum each town was left to take care of the mentally ill.  In December of 1858 the old Exchange Hotel and 1 acre of land were bought for use as the Columbia County Asylum and poor house. First housed in this reused hotel, the site was known as the County Insane Asylum and Poor Home at Wyocena.
Brick additions were added to the old Exchange hotel in 1867 and 1878 but by the 1885 the building was not suitable to house all of the poor and insane so a separate insane asylum was opened.  This building was to become known as the Columbia County Asylum.",1971,"Wyocena, WI",,
Wisconsin,Dane County Asylum,https://www.asylumprojects.org/index.php?title=Dane_County_Asylum,1880,,1882,Demolished,Single Building,,Dane County Hospital & Home | Badger Prairie County Health Care Center,"Dane County has operated a healthcare facility since the 1850's. When it was first opened in 1852, it was called the Dane County Poor Farm and housed people who needed care due to old age, blindness, disease, deformity, loss of limbs and insanity. In 1880 it was decided that these groups should not be housed together and the County Asylum for the Chronic Insane was built separate from the Poor Farm. The Asylum became part of the county hospital system, which was set up to provide long term care to people who were discharged from the state hospital system. In order to accommodate steadily increasing populations, the county expanded the asylum facility with several additions and renamed it the Dane County Hospital. By 1960, when the east wing was finished, the facility housed 430 residents. The facility was renamed Badger Prairie Healthcare Center in 1985. Today, the facility is licensed for 130 residents. All of the original buildings have been demolished.",1973,"Verona, WI",Neoclassical,460 in 1964
Wisconsin,Dodge County Asylum,https://www.asylumprojects.org/index.php?title=Dodge_County_Asylum,,,1852,Demolished (Original building),Single Building,,Dodge County Poor Farm | Dodge County Insane Asylum | Dodge County Hospital | Clearview Hospital (Current),"Dodge County has used this cemetery as a final resting place for paupers/transients, and for residents of the former Dodge County Asylum and Dodge County Poor Farm, both located in Juneau.",,"Juneau,WI",,
Wisconsin,Douglas County Asylum for the Chronic Insane,https://www.asylumprojects.org/index.php?title=Douglas_County_Asylum_for_the_Chronic_Insane,,,,Closed,Single Building,,,,,"Superior, WI",,
Wisconsin,Dunn County Insane Asylum,https://www.asylumprojects.org/index.php?title=Dunn_County_Insane_Asylum,1891,,1892,Demolished,Single Building,John Charles,Dunn County Asylum for the Chronic Insane | Dunn County Hospital and Home,"On February 4, 1891, the county board appointed a building commission with the responsibility of building an asylum. Mr John Charles of  Mineral Point , WI was selected to prepare plans for the building. Within a month the asylum site was selected and purchased from the Knapp, Stout & Co. for $6000.00. Hackworthy and Hoeser, contractors from Appleton, WI were selected to construct the building on their bid of $35,783.00. Plumbing and gas were done for $2,480.00 by J.A. Trane of La Crosse, WI. Local contractor F.E. Peas constructed the root cellar, laundry and ice house for $2000.00. Heating and lighting were contracted for $7, 405.00. Last but not least ""Sanitary Closets"" and two ""Vented Urinals"" were purchased at the cost of $900.00.
The asylum was situated 1 1/2 miles east of  Menomonie.  The extreme length of the building was 235 feet and the width 120 feet. It was heated by hot water , lighted by gas and had a thorough system of ventilation. No asylum in the state was more complete in all of its appointments for the care and comfort of the patients. The building had four wards for the insane and could care for 117 patients.
The Dunn County Insane Asylum first patient was received on February 10, 1892. It cost less than $3.00 per week to maintain a patient in the asylum. By October of 1892 there were 111 patients in the asylum, 48 from Dunn County. There were no in house Doctors , but local doctor , Dr. N.L. Howison , would visit twice a week and was on call for any emergencies. It soon became a self-supporting institution with its own farm, producing more than needed, the extra milk, and farm crops were sold to local markets. Three men were employed on the farm and in the summer were assisted by trustworthy patients to care for the animals or work in the field and garden.  In 1924 there was a net profit of $4,412.43 from farm and garden produce.
The name Asylum was changed to Dunn County Hospital in 1947. Then in 1972 a new building was erected under the name Dunn County Health Care Center.
Potters Field is located one mile east of the city limits in Menomonie, Dunn County, Wisconsin.  It was the final resting place of a number of people who spent time at the Dunn County Asylum for the Chronic Insane or the Dunn County Poor Farm, or who died without resources to be buried. There are 105 known burials, HERE is a list of names known so far.",1971,"Menomonie, WI",,
Wisconsin,Eau Claire County Asylum,https://www.asylumprojects.org/index.php?title=Eau_Claire_County_Asylum,1900,,1901,Demolished,Single Building,F. W. Woodward,Eau Clarie County Asylum & Poor Farm |  Eau Claire County Insane Asylum,"Built on 446 acres of farm land, the Eau Claire County Poor Farm and Asylum was constructed on a prominent hill, then located four miles west of the town of Eau Claire, for $135,284.00 in 1900.  After completion there was a period of litigation between builder F. W. Woodward and the Board of Trustees over the matter of the bill; the trustees had assumed he was providing the service free of charge.  Until Woodward presented them with a bill.  In 1913 the patient population was 168 of a possible 180.  By 1921 it had dropped to 161 and the city limits had moved more then a mile closer.  Today the property is a city park, with only a staff parking lot remaining.",,"Eau Claire, WI",,
