State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population
Louisiana,Leesville State School,https://www.asylumprojects.org/index.php?title=Leesville_State_School,,,1964,Closed,Single Building,,Leesville Residential & Employment Services Center,"Dedicated on March 30, 1964, Leesville State School, as it was first known, had a capacity of 96 persons who resided in two 48-bed dormitories. Now renovated, capacity has downsized and the mission of the facility has changed.
The new name, Leesville Residential & Employment Services Center reflects the focus on supports and services now provided to serve citizens with disabilities with more choices and self direction in their lives.",,"Leesville, LA",,
Louisiana,Louisiana State Colony & Training School,https://www.asylumprojects.org/index.php?title=Louisiana_State_Colony_%26_Training_School,1918,,1921,Demolished,Cottage Plan,,,"The State Colony and Training School was created by the Louisiana Legislature by Act 141 of 1918, and received its ﬁrst patients in December, 1921. The original
act established the institution to care for “any person affected with mental defectiveness from birth or from an early age, so pronounced that he is incapable of managing himself and his affairs, or being taught to do so, and requires suppression, control and care for his own welfare,or for the welfare of the community, who is not classified as an insane person within the meaning and intent of the laws of the State of Louisiana.”
The Colony was established to meet a need pointed up for many years by the East Louisiana State Hospital and by the Central Louisiana State Hospital when these institutions, existing to provide care and treatment for mentally ill persons, found that their populations included an increasing number of mentally defective and epileptic persons who were not mentally ill. Originally the Colony was created to provide for mentally defective individuals; later, persons with epilepsy were included, by legislative revision, in the Colony’s responsibility.",,"Pineville, LA",,"2,900/1953"
Louisiana,Creating Northwest Louisiana State School,https://www.asylumprojects.org/index.php?title=Northwest_Louisiana_State_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,
Louisiana,Creating Pinecrest State School,https://www.asylumprojects.org/index.php?title=Pinecrest_State_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,
Louisiana,Ruston State School,https://www.asylumprojects.org/index.php?title=Ruston_State_School,,1942,1958,Closed,Cottage Plan,,Ruston Developmental Center | Northeast Support and Services Center,"Originally constructed as a WAC (Women’s Army Corps) in 1942. From June 1943 until August 1946 is operated as a POW camp, it's peak population hitting over 4,000. After the war, the property was turned over to the state & operated as a tuberculosis hospital until 1958. At that time it became a developmental center. It was announced in March 2010 that the center would close at the end of the year.
The campus now seems to be home to the west campus for Grambling State University.",2010,"Ruston, LA",,
Louisiana,Creating Southwest Louisiana State School,https://www.asylumprojects.org/index.php?title=Southwest_Louisiana_State_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,
Louisiana,Creating Thibodaux State School,https://www.asylumprojects.org/index.php?title=Thibodaux_State_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,
Louisiana,City Hospital for Mental Diseases,https://www.asylumprojects.org/index.php?title=City_Hospital_for_Mental_Diseases,1909,,1911,Demolished,Single Building,,,"In February of 1909, the city council established the position of city alienist for the treatment of insane patients confined in the House of Detention and to give evidence in the courts in interdiction cases, etc.
A later ordinance authorized the construction and equipment of a building for the temporary housing of indigent insane patients. In February, 1911, this building became ""The City Hospital for Mental Diseases,"" maintained by the city and under ""the care, charge and administration of the city alienist."" The purpose of the hospital was to be the treatment of indigent mental cases committed from the Parish of Orleans until; (a) a cure is affected; (b) in the judgment of the medical officer the case may be properly discharged; or (c) until it is possible or desirable to transfer the case to one of the state hospitals for insane. The city alienist was vested with the authority to adopt proper methods for the care and medical treatment of the patients. He was empowered to admit, detain, release, and transfer cases according to the laws governing such matters. The coroner, in his province as city physician, was also authorized to order the release of patients from the City Hospital for Mental Diseases.",,"New Orleans, LA",,
Louisiana,New Orleans Insane Asylum,https://www.asylumprojects.org/index.php?title=New_Orleans_Insane_Asylum,1854,,1857,Demolished,Single Building,,,"In 1854, the New Orleans City Council established a ""temporary asylum for the indigent insane"" and gave Recorders of the various districts the power to commit patients to this facility ""until provision can be made for their admission into the State asylum at Jackson."" Although apparently intended as a stop-gap measure, the New Orleans Insane Asylum continued to admit patients until 1883, when it was closed and the remaining patients were transferred to Jackson.",1883,"New Orleans, LA",,
Louisiana,De Paul Sanitarium,https://www.asylumprojects.org/index.php?title=De_Paul_Sanitarium,1866,,1876,Demolished Partially,Single Building,,The Louisiana Retreat for the Feeble Minded | The Louisiana Retreat,"The Sisters of Charity of St. Vincent De Paul started caring for the mentally ill in 1841  at Charity Hospital ( a 300 bed facility) and in 1863  the Sister's established a sanitarium specifically for that purpose at the hospital. In 1876 they acquired their own facility. The Louisiana Retreat for the Feeble Minded, as it would be called in 1896, eventually became DePaul Hospital located at 1040 Calhoun Street, New Orleans. Part of the original building still exists as part of the hospital, although the center section has been demolished.",,"New Orleans, LA",,
Louisiana,Creating Luzenberg Hospital,https://www.asylumprojects.org/index.php?title=Luzenberg_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,
Louisiana,Louisiana Training Institute,https://www.asylumprojects.org/index.php?title=Louisiana_Training_Institute,,,1904,Active,Cottage Plan,,Swanson Center for Youth,"In 1904, the Louisiana State Reform School for Boys opened in Monroe housing only white boys. It was renamed Louisiana Training Institute for Boys in 1908. When fire destroyed the administration building in November 1912, the records were lost, and the school disbanded until 1915 when it was reopened. Today it is known as Swanson Center for Youth.",,"Monroe, LA",,
Louisiana,State Industrial School for Girls,https://www.asylumprojects.org/index.php?title=State_Industrial_School_for_Girls,,,1926,Closed,,,,"In 1926 the State Industrial School for Girls opened in Ball, in rural Rapides Parish. In May 1989 the girls' facility in Ball closed and the program moved to Swanson Center for Youth in Monroe. The girls’ program remained at SCY for two years, and was transferred to Jetson Center for Youth in 1991.  In response to the Juvenile Justice Reform Initiative enacted by the 2003 Legislature, regionalized gender-specific programs were developed for females.  The girls’ program at Jetson ended in 2005, when girls were placed in group homes in their communities or contracted facilities around the state.  Today, the girls’ program is housed at Ware Youth Center in Coushatta, Red River Parish, which contracts with OJJ to provide services for girls in a newly-constructed state-of-the-art facility.",1989,"Ball, LA",,
Louisiana,State Industrial School for Colored Youth,https://www.asylumprojects.org/index.php?title=State_Industrial_School_for_Colored_Youth,,,1948,Active,Single Building,,Louisiana Training Institution | Louis Jetson Correctional Center for Youth | Louis Jetson Center for Youth (Current),"The State Industrial School for Colored Youth began operations in 1948 in Scotlandville, 13 miles north of Baton Rouge. In 1956 the facility became a co-ed facility. In September 1969, the United States District Court ordered desegregation of juvenile facilities. The school was desegregated and the name changed to Louisiana Training Institution (LTI)- EBR. In May 1995, LTI – EBR was renamed Louis Jetson Correctional Center for Youth (JCCY) and in 2007, the word ""Correctional"" was dropped. Today, the facility is called Louis Jetson Center for Youth (known simply as Jetson), and it has been transformed into a small, regional facility, functioning as a therapeutic model.",,"Scotlandville, LA",,
Louisiana,Creating Comeaux Sanitarium,https://www.asylumprojects.org/index.php?title=Comeaux_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,
Louisiana,G. B. Cooley Tuberculosis Sanatorium,https://www.asylumprojects.org/index.php?title=G._B._Cooley_Tuberculosis_Sanatorium,,1935,1937,Active,Single Building,,G.B. Cooley Hospital | G.B. Cooley Services for Persons with Developmental Needs,"The G. B. Cooley Tuberculosis sanatorium was constructed by the Works Progress Administration. It was located at Pine Top, seven miles from Monroe, Louisiana, or at White’s Ferry, 3 1/2 miles from Monroe, depending on source. The WPA provided $66,303 and the community and Tuberculosis and Public Health Association raised the remaining $10,000 for the project. The sanatorium was spearheaded by efforts of Captain G. B. Cooley of Monroe. The central structure was two stories with one-story wings on each side, approximately 7,000 square feet. The wings contained 11 bedrooms on each side, with one wing for men and one for women. Work began November 4, 1935, and about 85 men were employed on the project.
[1]",,"Pine Top, LA",,
Louisiana,John Dibert Tuberculosis Hospital,https://www.asylumprojects.org/index.php?title=John_Dibert_Tuberculosis_Hospital,1926,,1936,Closed,Single Building,,,"The John Dibert Tuberculosis Hospital was built in 1936 in New Orleans. It was founded by Eve Dibert, in memory of her husband and at a cost of $450,692.26. A 1926 report describes the building:
""This modern, up-to-date building of two hundred and fifty bed capacity, is a complete hospital unit, fully equipped and capable of caring for, in an efficient manner, the unfortunates who are afflicted with that malady. There is no separate X-Ray unit, but the building is so wired that a portable machine can take pictures of all who are unable to be transported to the Main Laboratory. There is a complete operating room, dental rooms and pathological laboratory that will serve only the patients in that department. A complete kitchen, costing in the neighborhood of $9,000.00, makes it possible to segregate that building from all others. The entire equipment will cost about $25,000.00. This low figure was made possible by competitive bids on every article furnished. It is intended to keep the cost of maintenance entirely separate from the rest of the hospital."" [1]
The building was erected as part of an already existing hospital complex. The same report details a series of tunnels that were constructed for patients and doctors to move freely about the complex buildings:
""Plans and specifications have been completed for the building of an underground tunnel from the Dibert Building to the space between the Delgado and Milliken Buildings, also, a branch to the Nurses' Home. It is hoped funds will soon be available for this improvement, as such a tunnel would prove of real service to patients and others going to these buildings. Later, connections could be made with the new unit and other buildings that may be constructed in the future. The covered passage from the entrance on Tulane Avenue to the Main Building, connecting the two administration buildings, has been completed.""",,"New Orleans, LA",,250
