State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population
West Virginia,West Virginia Industrial Home for Boys,https://www.asylumprojects.org/index.php?title=West_Virginia_Industrial_Home_for_Boys,,,1891,Re-purposed for adult inmates,Cottage Plan,,Pruntytown Correctional Center,"7574p20_medium
Pruntytown Correctional Center, located at Pruntytown near Grafton, is a minimum- and medium-custody facility for male inmates. Pruntytown Correctional Center was originally established as the Industrial School for Boys in 1891 and served as a male juvenile facility until 1983. Females were housed at the Industrial Home for Girls in Salem.
For generations of West Virginia youth, the name Pruntytown was synonymous with reform school. A court could commit a boy to Pruntytown, or parents could commit a boy whom they felt was out of their control by getting a judge or magistrate to issue an order. Boys as young as six to eight years old were once housed in the facility. In 1914, the legislature established a minimum age of 10. Originally stressing a military-style discipline, a program evolved that emphasized education, training, and farm work. By 1917, eight years of education were offered, providing a full grade-school education. Previously, the institution had offered schooling up to the fourth grade.
As racial segregation became more prevalent, the State Industrial School for Colored Boys opened at Lakin, Mason County, in 1922, and all of the black boys from Pruntytown were moved there. The Lakin school also served to ease overcrowding at Pruntytown, where the population had increased to more than 400. In 1956, Pruntytown was reintegrated when Lakin closed. A forestry camp at Davis also opened, with boys from Lakin and Pruntytown.
The philosophy of youth incarceration began changing in the 1970s. In West Virginia, decisions by the Supreme Court and the legislature stopped the commitment of children who had not committed specific crimes. As a result, the population declined from 250 in the 1970s to 52 boys who were transferred to the Industrial Home for Youth in Salem when Pruntytown closed.
The facility reopened in 1985, housing minimum custody adult male inmates whose primary work function was to renovate the center. Today, Pruntytown Correctional Center emphasizes work assignments and educational opportunities. Many of the inmates work off-grounds for other state and municipal agencies such as the Division of Highways and the city of Clarksburg.
The center was run as a coed facility from 1988 until 2007 when all females were transferred to the Lakin Correctional Center in Mason County. [1]",1983 (as a juvenile facility),"Grafton, WV",,
West Virginia,Creating Berkeley County Poorhouse,https://www.asylumprojects.org/index.php?title=Berkeley_County_Poorhouse&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,
West Virginia,Creating Gilmer County Poor Farm,https://www.asylumprojects.org/index.php?title=Gilmer_County_Poor_Farm&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,
West Virginia,Creating Kanawha County Infirmary,https://www.asylumprojects.org/index.php?title=Kanawha_County_Infirmary&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,
West Virginia,Creating Marshall County Infirmary,https://www.asylumprojects.org/index.php?title=Marshall_County_Infirmary&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,
West Virginia,Creating Pendleton County Poor Farm,https://www.asylumprojects.org/index.php?title=Pendleton_County_Poor_Farm&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,
West Virginia,Creating Tyler County Poor Farm,https://www.asylumprojects.org/index.php?title=Tyler_County_Poor_Farm&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,
West Virginia,Creating Wood County Poor Farm,https://www.asylumprojects.org/index.php?title=Wood_County_Poor_Farm&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,
West Virginia,Fairmont Emergency Hospital,https://www.asylumprojects.org/index.php?title=Fairmont_Emergency_Hospital,1899,1899,October 1900,Demolished,Single Building,,Miner's Hospital No. 3  |  Fairmont State Hospital,"Established in 1899 for the purpose of treating persons injured in mining accidents, by 1960 the hospital had evolved into the Fairmont Emergency Hospital; the primary source of patrons was other West Virginia state institutions.  Included were the Industrial School for Boys at Prunytown, the Industrial School for Girls at Salem, the West Virginia Training School at St. Marys, the Children's Home at Elkins, Huttonsville State Prison, Spencer State Hospital, Weston State Hospital, Barboursville State Hospital, Lakin State Hospital, and the Forestry Camp at Davis.  There was no charge for these cases, though the hospital did accept some paying maternity and surgical cases.  In 1960 the hospital was still operating at a profit under Superintendent Dr. Carl J. Carter, MD, FACS and business manager Donlay T. Schultz.  Not to be mistaken for Fairmont General Hospital, a public hospital that began operation as Cook's Hospital.",1980,"Fairmont, West Virginia",,68 (1960)
West Virginia,Creating McKendree Mining Hospital No. 1,https://www.asylumprojects.org/index.php?title=McKendree_Mining_Hospital_No._1&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,
West Virginia,Creating Welch Emergency Hospital,https://www.asylumprojects.org/index.php?title=Welch_Emergency_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,
West Virginia,Allegheny Heights Hospital and Sanitarium,https://www.asylumprojects.org/index.php?title=Allegheny_Heights_Hospital_and_Sanitarium,before 1920,,,Demolished,Single Building,,Allegany(sic) General Hospital  |  Allegany(sic) Hospital and Sanitarium,"A privately owned hospital and sanitarium in the lumbering town of Davis, WV located in the Canaan Valley.  It boasted a nursing school in the early to mid 1920s.  The hospital was active until at least early 1926.[1]  Presumably the location was chosen for it's altitude, which contemporaries believed were beneficial to the treatment of lung diseases.
Denmar Sanitarium",1926(?),"Davis, WV",Victorian,
West Virginia,Creating Berkeley Springs Sanitarium,https://www.asylumprojects.org/index.php?title=Berkeley_Springs_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,
West Virginia,Eastmont Tuberculosis Sanitarium,https://www.asylumprojects.org/index.php?title=Eastmont_Tuberculosis_Sanitarium,,,,,Cottage Plan,,,,,"Morgantown, WV",,
West Virginia,Creating Grand View Sanitarium,https://www.asylumprojects.org/index.php?title=Grand_View_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are recreating a page that was previously deleted.
You should consider whether it is appropriate to continue editing this page.
The deletion and move log for this page are provided here for convenience:
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,
West Virginia,Creating Hill Crest Sanitarium,https://www.asylumprojects.org/index.php?title=Hill_Crest_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,
West Virginia,Ohio County Tuberculosis Sanitarium,https://www.asylumprojects.org/index.php?title=Ohio_County_Tuberculosis_Sanitarium,1922,,1928,Closed,Cottage Plan,,Roney's Point Sanitarium | Roney's Point Tuberculosis Hospital | Ohio County Poor Farm,"On March 16, 1922, a survey of Tuberculosis in Ohio County began. This survey was a joint venture between numerous organizations whose main goal was combating Tuberculosis. It was conducted under the direction of the WV State Board of Health with the cooperation of the following agencies; United States Public Health Service, West Virginia Tuberculosis Association, Ohio County Medical Society, Wheeling and Ohio County Health Departments, Ohio County Tuberculosis League, Women's Club of Wheeling, and the Wheeling Chamber of Commerce. The plan of the survey was to get in touch with every known case of Tuberculosis and establish clinics for the discovery of more cases. The total number of cases reported during the survey was 1316. Of this number, 240 were found to be active cases, 44 were inactive, 332 were suspect and 30 died. The rest were either negative or surveyors were unable to locate.
The 1928 ""Christmas Seal"" money was used to help the county commission open a 14 bed, fully equipped sanitarium on the Ohio County farm which was located on Battle Run. This original Battle Run site was operated until 1934, when need for a larger facility and the means to obtain one became available. At this time the building which housed the sanitarium was turned over to the Fresh Air Farm, to be used as a summer camp for poor children and for the children of those suffering with Tuberculosis.
In September of 1936, a 40-bed sanatorium was opened on the county farm location. The cost of the institution was $188,000. It was financed in part by the Anti-Tuberculosis League, Federal WPA and funds provided by the county. In October of 1942, a fund was started by Mrs. J. D. Merriman in memory of her husband to build a Nurses' Residence at the Roneys Point Sanitarium. The league added $3,010.00 to the project in February 1943, but the project was abandoned in November 1943 due to insufficient funds.
From September 1944 to June 1945 the League supplemented the salaries of persons working at the sanitarium. The supplement was 10 percent of their monthly salaries. If the League had not done this the sanitarium would have closed, as the county did not have the money to give pay raises. The league also subsidized the cost of patients staying at the sanitarium until 1948. Over the years the League bought and maintained equipment and provided supplies for the sanitarium. Clothing for the patients was provided and milk was purchased to be delivered to the homes of persons suffering from Tuberculosis to help prevent their children from contracting the disease.
On April 10, 1951, the name of the organization was changed to the Tuberculosis Association of Ohio County. The change in name reflected the changes that were occurring in the treatment and control of Tuberculosis. As the war against Tuberculosis waged on, other drugs were being used to help those suffering with this formerly fatal disease. Isoniazid and pyrazinamide were being used on strains that were now resistant to streptomycin. The TB Patch Test became available as a screening mechanism in 1952 and was provided by the Association for all Ohio County school children. Ohio County ranking 9th in population state wide, had the lowest death rate from Tuberculosis of any of the 13 largest counties. The rate was 8.4 deaths per 100,000 population, while the rate in West Virginia was 16.0, and in the United States, 16.1.
Ohio County stopped operating the poor farm in 1962 and abandon the estate in the mid 1960's. The County sold the property to the State of West Virginia in 1967 at this time the state built a hospital that served as a drug and alcohol, mental behavior treatment center and later a boys and girls detention hall. This building closed in the 1970's and the property transferred back to Ohio County.
The County Farm Cemetery was established in 1932, and it is no longer active.",1972,"Roney's Point, WV",,
West Virginia,Pinecrest Sanitarium,https://www.asylumprojects.org/index.php?title=Pinecrest_Sanitarium,1927,,1930,Active,Single Building,,Rutherford Sanitarium | Jackie Withrow Hospital,"Pinecrest Hospital was authorized by an Act of the Legislature in 1927 and opened in March of 1930 as a Tuberculosis Sanitarium. Pinecrest had its highest enrollment of TB patients in March of 1953, at which time there was a 655 bed capacity with 631 patients and a waiting list of 81 patients. Due to the advancement of medical technology, in-patient treatment of TB has decreased and we currently have a TB unit with a capacity to treat 5 patients. In December of 1970, Pinecrest initiated the transition from TB to long-term care for the elderly, but the standard of care yet remains to this day. Currently, the facility has a 144 bed capacity.
On November 4th, 2009, the facility changed it's name to honor the late delegate from Raleigh County, Jackie Withrow, officially becoming Jackie Withrow Hospital.  W. W. ""Jackie"" Withrow was first elected to the House of Delegates in 1960, becoming the first woman to serve in this branch of state government.  For 18 years, she was an advocate for the people of West Virginia, quickly holding state government accountable when it was felt the needs of the people were not being met.  She felt it necessary to visit state health and social service institutions and would call attention, popular or not, to the maltreatment of patients in these facilities.
Upon her retirement from her seat in the House in 1978, she was honored by all of her peers for the legacy she left behind.  Never forgetting her calling, she continued to volunteer at the Beckley VA Medical Center where she was awarded the Distinguished Volunteer Award from President Reagan.  Jackie Withrow passed away on November 11th, 2010 at the age of 92.  In the minds of most, it was only fitting that a facility that provides comfort and security to those in need of it is named after such a fine and distinguished West Virginian.
In the 1970s, it was converted to a long-term care hospital but currently serves only 84 patients, far below the 655 it was intended to treat for tuberculosis. Jackie Withrow Hospital accepts referrals for Nursing care patients from hospitals, physicians, other nursing facilities and individuals.",,"Beckley, WV",,
West Virginia,Creating Sweet Springs Tuberculosis Sanitarium,https://www.asylumprojects.org/index.php?title=Sweet_Springs_Tuberculosis_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,
