State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
South Dakota,Creating Pine Ridge Indian Boarding School,https://www.asylumprojects.org/index.php?title=Pine_Ridge_Indian_Boarding_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,,,,,,,1
South Dakota,Hiawatha State Hospital,https://www.asylumprojects.org/index.php?title=Hiawatha_State_Hospital,,1902.0,1903,Demolished,Cottage Plan,,Hiawatha Insane Asylum | U.S. Indian Insane Asylum,"In 1903 the U.S. Government opened the Hiawatha Insane Asylum for American Indians. The purpose was to care for those members of tribes who were allegedly insane. The asylum was operated by the Bureau of Indian Affairs. The Indians who made up most of the population of the asylum were Indians seen by the Government as ""trouble makers""-- spiritual leaders, medicine men, vision quest seekers, those who resisted reservation boundaries, and boarding school students who did not conform to school policies.
These individuals were termed ""idiotic Indians"" for what they believed and continued to believe. During the years that the asylum was in existence, tribes or tribal members were clearly a relatively powerless political group who were unable to demand anything of their interest. In 1933 the remaining patients were moved to St. Elizabeth's State Hospital in Washington D.C. after investigations into patient abuse. The property was used for a short time as a prison then by Augustana College. From 1946 to 1975 the Canton-Inwood Hospital Association took over the property, after that the remaining buildings were demolished.
The city of Canton SD redeveloped the property, including a golf course built over the patient cemetery. In between the fourth and fifth fairways one will find a split rail fence surrounding the small cemetery, a concrete monument that has seen better days sits towards the middle at the back bearing the names of those interred there. A small sign in red is posted at each entrance stating that golfers may not hit balls from inside the confines of the cemetery. The Country club maintains the cemetery, which is now on the National Historic Register.
They called it madness : the Canton Asylum for Insane Indians, 1899-1934, by Todd Leahy. Baltimore : PublishAmerica, 2009. Search WorldCat for library copy
Vanished in Hiawatha : the story of the Canton Asylum for Insane Indians, by Carla Joinson. Lincoln : University of Nebraska Press, 2016. Search WorldCat for library copy Preview version in Google Books
-includes Appendix A : Patients Treated at Canton Asylum, Appendix B: Patients Interred in Canton Asylum Cemetery, Appendix C: Patients Transferred to St. Elizabeths",1939,"Canton, SD",,,1903,1933,,,,0
South Dakota,Creating Dr. Nichols' Sanatorium,https://www.asylumprojects.org/index.php?title=Dr._Nichols%27_Sanatorium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
South Dakota,Creating Kelley Institute,https://www.asylumprojects.org/index.php?title=Kelley_Institute&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
South Dakota,Creating Our Lady of Lourdes Sanitarium,https://www.asylumprojects.org/index.php?title=Our_Lady_of_Lourdes_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,,,,,,,1
South Dakota,Creating Regional Behavioral Health Center,https://www.asylumprojects.org/index.php?title=Regional_Behavioral_Health_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,,,,,,,1
South Dakota,South Dakota State Penitentiary,https://www.asylumprojects.org/index.php?title=South_Dakota_State_Penitentiary,,,,,,,,"The South Dakota State Penitentiary also known as the Sioux Falls State Penitentiary is located in South Dakota's largest city, Sioux Falls, and holds the state's most deadly and dangerous criminals, as well as sex offenders. It was built in 1881. The building's industry shop makes several things for the state, including license plates.
The South Dakota State Penitentiary is located in northern Sioux Falls, occupying approximately thirty acres. First constructed as a territorial prison in 1881, it became the South Dakota State Penitentiary when South Dakota was granted statehood in 1889. Though a large portion of the original buildings remain, numerous structural changes have occurred over the years. 
The main Penitentiary facility contains three housing units. The G. Norton Jameson Annex began housing inmates in February 1993. The Jameson Annex contains three housing units within a secure perimeter and a minimum security unit known as Unit C, which is located outside the perimeter fence.
Inmate employment within the Penitentiary falls into two basic categories; institutional support and prison industries. Institutional support includes those employed in food service, as clerks for various departments, as cell orderlies and those working in maintenance. Prison Industries consists of upholstery, printing, sign, decal, license plates, carpentry, book bindery, machine shop, Braille unit, garments and data entry. All but the garment and data entry work is done at the Penitentiary. Most of the work is done for government agencies. Inmates are offered literacy, Adult Basic Education and GED classes.
The penitentiary was designed by Wallace A. Dow and constructed in 1882. The warden’s residence was completed in 1884. In the 1890s, prisoners quarried stone to build a wall to enclose the prison yard. The penitentiary is the subject of Sioux Falls’s most persistent urban legends, that Sioux Falls chose the penitentiary over the university because the state would always need a jail, but it is not true. In 1881, Richard Pettigrew lobbied for and succeeded in getting a federal appropriation to construct the jail in Sioux Falls, which can be seen from the Big Sioux River.",,,,,[1881],[None],[None],[None],[None],1
South Dakota,Battle Mountain Sanitarium,https://www.asylumprojects.org/index.php?title=Battle_Mountain_Sanitarium,1902.0,,1907,Active,Radial Plan Institutions,,Veterans Affairs National Home for Disabled Volunteer Soldiers,"Battle Mountain Sanitarium (now part of the Veterans Affairs Black Hills Health Care System) was part of the National Home for Disabled Volunteer Soldiers, which provided care for Union veterans after the Civil War.  It was the first and only National Home for Disabled Volunteer Soldiers built solely as a short-term sanitarium for veterans with lung or respiratory problems, not as a long-term home.  Unlike the other National Home branches, veterans went to Battle Mountain Sanitarium for brief intensive treatment. Upon completion of their treatment, they were transferred to another National Home branch. Battle Mountain Sanitarium opened in 1907, offering veterans a complete array of services including plunge baths and an amusement hall.  Located in the town of Hot Springs, South Dakota, the Sanitarium, made from local pink sandstone, rises above the town on a bluff to the northeast of the resort section of the town at an elevation of 3400 feet.  A majority of the buildings predate 1930, and many of them are still used for their original purposes.  The curving road system that winds through the facility is also original.  The National Cemetery is located in the eastern section of the campus.
Founded in the 1880s as a warm water mineral springs health resort, the town of Hot Springs became a popular destination for regional health seekers by 1900.  Tourists enjoyed the benefits of the waters and the mountain scenery.  The local effort to build a National Home branch began in the 1890s.  The possibility became likely after an inspector for the National Home for Disabled Volunteer Soldiers inspected a State Soldier’s Home in the area and stated that he was impressed with the therapeutic qualities of the water.  After this, 30 veterans from the Western Branch went to the State facility, and the treatments improved their health.  In 1898, the Grand Army of the Republic formed a committee to convince Congress to locate a National Home branch in Hot Springs.  In 1902, Congress passed legislation authorizing the new facility; the bill allocated $150,000 for the construction of buildings and $20,000 for equipment.  Battle Mountain Sanitarium opened in 1907 for its first patient, Charles Wilbert, from the Marion Branch.
Since the Sanitarium was not a long term residential facility, veterans only stayed as long as they benefited from the treatment.  The Sanitarium treatment options included bathing in or drinking the mineral waters. This treatment particularly helped veterans with musculoskeletal, gastrointestinal, and respiratory conditions and skin diseases.  Once cured, or no longer improving, the patients went back to their residential branch.  Between 1908 and 1909, 865 Civil War and Spanish American War veterans received treatment at the facility.  While the treatments were beneficial, inspectors complained that the facility was too isolated and difficult for veterans to reach; the trip was especially strenuous for very ill men.  By World War I, tuberculosis treatment became the primary focus of the Sanitarium.
Thomas Rogers Kimball of Omaha designed the original buildings at Battle Mountain Sanitarium in a Mission/Spanish Colonial Revival style using local sandstone.  The facility was also inspired by the Romanesque Revival style that was prominent in the town of Hot Springs.  George E. Kessler designed the landscape of the campus.  In 1915, the construction of 204 pink sandstone stairs, referred to as the Grand Staircase, connected the resort district of Hot Springs to the Battle Mountain Sanitarium.  The campus remains largely intact and unaltered from when it was a National Home branch with the addition of only a few new buildings.
The original building complex from 1907 is in the radial or panoptical hospital design.  Kimball designed the buildings in a circular arrangement with the wards projecting out like spokes on a wheel.  An inner circular arcade connects the wards and service buildings.  The center of the circle is an open courtyard with a fountain.  This design allowed for the separation of patients based on the type of disease they had, to avoid contagion.  Kimball placed a service tunnel under an arcade for utilities and a tram for food distribution.  To make cleaning easier, all of the angles in the building were rounded off.  This radial complex connects 11 buildings: the Administration Building (Building 1), Mess Hall (Building 2), Hospital Wards (Buildings 3-8), Plunge Bath (Building 9), Maintenance/Engineering Building (Building 10), and the Library/Auditorium (Building 11), a 1911 addition.  Most of these buildings still serve their original functions.
Just south of the main hospital complex is the residential section.  Kimball designed residential quarters for the staff living on the campus in a Colonial Revival style with some Tudor details.  These include the Governor (Building 23), Chief Engineer (Building 24), Treasurer (Building 25), and Quartermaster’s Quarters (Building 26).  The Chaplains Quarters (Building 27), in a Neoclassical style, dates from 1910.  These buildings are still used as residences today.  Also from 1910 is the Neoclassical Nurses Quarters (Building 20), now used as a day care center.
Post World War I growth led to a building campaign in the 1920s to construct more staff residences.  Neoclassical Duplex Quarters (Buildings 28 and 29) date from 1920 and 1927; one is still used as staff residences and the other as transitional rehabilitation housing. The 1926 Neoclassical nurses’ quarters (Building 21) have been used as apartments for employees since the 1950's.
Because of the influx of veterans with tuberculosis, the increasing need for space led to construction of the Main Hospital (Building 12) in 1926 to the east of the original building complex. The number of veterans at the Sanitarium grew as veterans who were not members of another National Home branch became eligible for tuberculosis treatment at the Sanitarium.  Other historic buildings on the campus include a Conservatory (Building 16), Stable/Carriage House (Building 17), Bandstand (Building 19), and Root Cellar (Building 35). The Conservatory (Building 16) is the sole survivor of its kind from the National Home for Disabled Volunteer Soldiers era.
The cemetery at Battle Mountain Sanitarium dates from 1907 and became a national cemetery in 1973. The cemetery has several monuments in it.  Dedicated in 1914, the Battle Mountain Monument is a 32-foot tall obelisk tower situated on the cemetery’s highest point. The inscription on the monument reads “National Home, Disabled Volunteer Soldiers, Battle Mountain Sanitarium, 1914” “In Memory of the Men Who Offered Their Lives in the Defense of Their Country.”  The Squire Monument is a granite block memorial erected in 1940 to honor Army Chaplain Guy P. Squire. He served in the Spanish American War and World War I, and later served as chaplain at the Hot Springs VA Medical Facility.  The Veterans of Foreign Wars, District 10, erected the monument.  The cemetery is currently closed to additional internments.[1]
Main Image Gallery: Battle Mountain Sanitarium",,"Hot Springs, South Dakota",,,1907,,,865,,0
South Dakota,Sioux Sanitarium,https://www.asylumprojects.org/index.php?title=Sioux_Sanitarium,,1898.0,"1899, (boarding school) 1939, (sanitarium).",Active,Cottage Plan,,Rapid City Indian School | Sioux Sanitorium | School of the Hills | Sioux San Hospital | Rapid City Indian Health Service Hospital (current),"Built in 1898, the building first served as one of twenty eight boarding schools for Native Americans in the country. It was known as the Rapid City Indian School or School of the Hills. The school was part of the government’s plan to turn the people they perceived as uneducated savages, into civilized people. People from the Sioux, Cheyenne, Shoshone, Arapaho, Crow, and Flathead tribes were put in the school to be indoctrinated into the white man’s way of life. During thirty-five years of its history between 1898 and 1933, the Rapid City Indian School educated children in fourth through eight grades with occasional acceptances of students from lower grades, and in 1917, it extended its curriculum to the tenth grade. With their time regulated by bells and steam whistles, students at Rapid City spent half a day on academic learning and the other half on vocational training. Superintendent Jesse F. House (1904-22) had observed that proximity to the Rapid City public high school, the South Dakota School of Mines, and the Business College provided Indian students with a better educational environment at the Rapid City Indian School than at other Indian schools. Nevertheless, by 1920, the school had to end the practice of sending its graduates to these finer institutions because the students at Rapid City spent much of their time on vocational instruction ""to keep the school running,"" and they could not master the academic subjects essential to pursuing a higher education The Rapid City Indian School was not an academically sophisticated institution and rarely produced well-educated or even vocationally well-trained students. The school did not fulfill the assimilation goals of the federal government. The Rapid City Indian School closed in 1933.
The school sat in limbo and a transitional period from 1933 to 1939, during which the school’s main building burned and was replaced with the huge building currently occupying the site. In 1939 the Sioux Sanitarium was opened at the location. The facility was created to treat Native Americans with tuberculosis. The building was then converted into a massive hospital called the Sioux Sanitarium for Native American TB patients in 1939.  These years were the darkest in the institution's history. With no cure in sight, the doctors could only do experimental procedures such as removing organs to try and combat the disease. After the patenting of streptomycin, the hospital closed in the 1960s.
The building remained empty for many years until it was converted into a public hospital and named the Sioux San Hospital (derived from Sioux Sanitarium). The hospital still has numerous, unmarked graves around the campus; not only from the TB patients, but also from the Indian children. It has currently been renovated into a public hospital. Recently, reports have got out that the city plans to demolish the old and run down buildings to make way for state of the art medical buildings. As the buildings are so historical, debate was sparked almost instantly. Despite this, construction officials say the construction is years away, possibly even a decade. Nevertheless, many preservationists are trying to get Sioux San on the NRHP.","1933, (boarding school) mid 1960s, (sanitarium).","Rapid City, SD",,,1939,1960,,,,0
South Dakota,Creating South Dakota State Sanatorium for Tuberculosis,https://www.asylumprojects.org/index.php?title=South_Dakota_State_Sanatorium_for_Tuberculosis&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
