State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Florida,Creating Landmark Learning Center,https://www.asylumprojects.org/index.php?title=Landmark_Learning_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Florida,Creating Marianna Sunland Training Center,https://www.asylumprojects.org/index.php?title=Marianna_Sunland_Training_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Florida,Miami Sunland Training Center,https://www.asylumprojects.org/index.php?title=Miami_Sunland_Training_Center,,,1966.0,Demolished,Cottage Plan,,Sunland Miami | Landmark Learning Center,"In January 1966 the Miami area Sunland Training Center was dedicated with much fanfare. Governor Haydon Burns called the center: ""…physical evidence
of Florida’s determined effort to provide adequate facilities for our mentally retarded."" Mrs. Rose Kennedy, mother of the late president, attended and
spoke. She told parents of retarded children not to be discouraged, as she herself had given birth to a retarded child and had gone on to have several more children who were normal. Shortly after Sunland Miami opened, a series of scandals plagued the center, which was composed of 42 “cottages” with approximately 900 beds.
The Miami Sunland was built on a large campus well north of the city. It expanded within months. By 1969, there were 928 residents at the center, plus many on a waiting list. State officials were quick to point out that more residents could be housed there but for a shortage of qualified personnel to work with the children.",2005.0,"Miama, FL",,,1966,,900,928,928,0
Florida,Creating Orlando Sunland Training Center,https://www.asylumprojects.org/index.php?title=Orlando_Sunland_Training_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Florida,A.G. Holley Hospital,https://www.asylumprojects.org/index.php?title=A.G._Holley_Hospital,1950.0,,1950.0,Demolished,Single Building,,Southeast Tuberculosis Hospital,"From the Dept of Health website
A. G. Holley State Hospital (AGH) was opened in 1950 as the Southeast Tuberculosis Hospital. It was originally built to serve 500 patients, with living accommodations for the physicians, nurses and administrative staff. It was the second of four state tuberculosis hospitals built in Florida between 1938 and 1952. The other hospitals have since closed. A. G. Holley is the last of the original American sanatoriums that continues to be dedicated to tuberculosis. With the discovery of drugs to treat tuberculosis patients outside of the hospital setting, the daily census at the hospital by 1971 dropped to less than half of the original 500. By 1976 the beds and staff at A.G. Holley were reduced to serve a maximum of 150 patients. As space became available, other agencies were invited to move onto the complex to utilize the unique environment.
As the incidence of TB declined, so did the number of beds. Although the hospital is currently licensed for 100 beds, it is only funded for 50. As the rate of tuberculosis continued to decline, the hospital was faced with closure. Tuberculosis in the United States and especially in Florida began to increase in the mid '80s. This was due to the emergence of HIV, an increase in homelessness, drug addiction, immigration from areas of high tuberculosis, the spread in institutional settings, and the spread of drug-resistant tuberculosis.
Closed on July 2, 2012 due to a mandate by the Florida state legislature through HB 1263.
The following video was created by the Florida Department of Health and documents the history of the hospital.",2012.0,"Lantana, FL",,,1950,2012,100,,500,0
Florida,Florida Sanitarium,https://www.asylumprojects.org/index.php?title=Florida_Sanitarium,,,,,,,,,,,,,,,,,,1
Florida,Creating Forsyth Memorial Sanitarium and Hospital,https://www.asylumprojects.org/index.php?title=Forsyth_Memorial_Sanitarium_and_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
Florida,Creating Granthaven Convalescent Home,https://www.asylumprojects.org/index.php?title=Granthaven_Convalescent_Home&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Florida,Creating Miami Retreat,https://www.asylumprojects.org/index.php?title=Miami_Retreat&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,,,,,,,1
Florida,W.T. Edwards Sanitarium,https://www.asylumprojects.org/index.php?title=W.T._Edwards_Sanitarium,1952.0,,,Demolished,Single Building,,W.T. Edwards Tuberculosis Hospital |  | Sunland Hospital at Tallahassee,"W.T. Edwards Tuberculosis Hospital
Though information is vague, Florida archives note W. T. Edwards as an important figure in state healthcare, donating significant amounts of money to various medical facilities. When a new series of state-of-the-art tuberculosis hospitals opened in roughly 1952, they were named in honor of W. T. Edwards. The hospitals were located all over the state of Florida, including Tampa, Lantana, Marianna, Tallahassee, Miami and several other cities in south Florida.
All of the hospital buildings were constructed in the same basic way. The main buildings were all very long and thin, consisting of 5 floors with a few smaller wings branching off from the main building. At the time, it was thought that fresh air was the best treatment for TB, so the buildings were riddled with multi-pane windows which could be opened by cranks. The back side of each building was a wall of windows, while the front windows were more evenly spaced apart, especially in sections that did not house patients.
When the vaccine for TB was discovered, there was no longer a need for tuberculosis hospitals and the W. T. Edwards Hospitals were all closed by the start of the 1960s. The facilities fell under the jurisdiction of the Florida Department of Health and it wouldn't take long for the hospitals to reopen as Sunlands across the state.
In 1967 the hospital reopened under the Sunland system and admitted it's first ten residents. However, very early on in it's second existence, the center was plagued by a lack of funds and staff leading to rumors of neglect and abuse. The center was soon closed in 1983 where it lay abandoned until it was demolished in 2006.[1]
Main Image Gallery: W.T. Edwards Sanitarium",,,,,1952,1960,,,,0
Florida,Florida Reform School For Boys At Marianna,https://www.asylumprojects.org/index.php?title=Florida_Reform_School_For_Boys_At_Marianna,1897.0,,1900.0,Closed,Cottage Plan,,Florida Industrial School for Boys | North Florida Youth Development Center | Arthur G. Dozier School for Boys,"The school was first organized under an 1897 act of the legislature and began operations on the Marianna campus on January 1, 1900, as the Florida State Reform School, under the control of five commissioners appointed by the governor, who were to operate the school and make biennial reports to the legislature. At some time thereafter, the commissioners were replaced by the governor and cabinet of Florida, acting as the Board of Commissioners of State Institutions. In 1903, an inspection reported that children at the school were commonly kept in leg irons. In 1914, the name was changed to the Florida Industrial School for Boys and in 1957 to the Florida School for Boys. In 1903, an inspection reported that children at the school were commonly kept in leg irons. A fire in a dormitory at the school in 1914 killed six inmates and two staff members. A 13-year-old boy sent to the school in 1934 for ""trespassing"" died 38 days after arriving there.
In 1955, the Okeechobee campus opened. In 1967, the name of the Marianna campus was changed to the Arthur G. Dozier School for Boys, in honor of a former superintendent of the school. Lawsuits concerning the school led to federal control of Florida's juvenile justice system from 1987 onward.
By 1985, it emerged that young ex-inmates of the school, sentenced to jail terms for crimes committed while there, had subsequently been the victims of torture at the Jackson County jail. The method of torture was for the prison guards to handcuff the teenagers and then hang them from the bars of their cells, sometimes for over an hour. The guards stated that their superiors approved the practice and that it was routine.
In 1994, the school was placed under the management of the newly created Florida Department of Juvenile Justice, which operated the school until its closure in 2011. By this time, the school had facilities to house 135 inmates, and many of the boys sent there had been convicted of rape or of committing ""lewd acts on other children."" In July 2010, the state announced its plan to merge Dozier with JJOC, creating a single new facility, the North Florida Youth Development Center, with an open campus and a closed campus. However, the following year, claiming ""budgetary limitations,"" the state decided to close both facilities on June 30, 2011; remaining students were sent to other juvenile justice facilities around the state.
At least 96 boys, the youngest 6 years old, and two adults died between 1914 and 1973 at Florida’s school for troubled boys. The cemetery was active from about 1914 to 1952. Since death certificates were not required prior to 1917 and subsequent records are not complete, it is not known how many people are interred here. State Investigators believe at least 81 are buried here and at another location about 500 yards to the north. 31 metal crosses were erected at this location near extant shallow indentations in the ground in 1996 to replace concrete/rebar crosses from the 1960's that had been removed and stored near the site. State and school records show that out of nearly 100 children who died while at the school, there are no burial records for 22 of them. In 2013 the Florida legislature approved the exhumation of 34 bodies known to be buried at the Dozier's Boot Hill Cemetery and hoped to find the remains of as many as 98 children who were reported missing in reform school records over its 111-year history.
Website for former ""inmates"" known as ""White House Boys""",2011.0,"Marianna, FL",,,1900,2011,135,,,0
Florida,Florida Industrial School for Girls,https://www.asylumprojects.org/index.php?title=Florida_Industrial_School_for_Girls,1915.0,,1917.0,Preserved,Cottage Plan,,East Hall  | McPherson Government Complex,"The Florida Industrial School for Girls was a reclamation school for delinquent females in Ocala, Florida. The state legislature first established the school in 1915, and was opened in 1917. The industrial school originally accepted girls from nine to seventeen years of age, but later accepted only those ages twelve to seventeen. No pregnant females were allowed. They were trained in home economics as well as traditional school curricula. The facility was located at 307 Southeast 26th Terrace. In 1995, it was listed on the National Register of Historic Places.",,,,,1917,,,,,1
