State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Kansas,Kansas State Reform School,https://www.asylumprojects.org/index.php?title=Kansas_State_Reform_School,1879.0,,1881,Active,Cottage Plan,,Industrial School for Boys | Youth Center at Topeka | Topeka Juvenile Correctional Facility,"The Kansas State Reform School, also known as the Industrial School for Boys, was established in 1879 by a legislative act that appropriated $35,000 for the erection of buildings, etc., in Topeka, Kansas. Control and supervision of the school was placed in the hands of the Board of Trustees of Charitable Institutions. The school was located 3 miles north of the capitol building on an original tract of 170 acres that was given by the city of Topeka. The west wing of the main building was opened on June 1, 1881. The school taught boys the rudiments of useful employment as a means of supporting themselves after being discharged from the facility. The boys learned, among other things, tailoring, shoe and harness making, woodworking of various kinds, baking, and printing.
In 1971, younger offenders who had been adjudicated delinquent or miscreant were transferred to the Atchison facility. In 1974, the name of the institution was changed to the Youth Center at Topeka. The former name, Topeka Juvenile Correctional Facility, was established during the 1997 Legislative Session. On July 1, 1997, responsibility for the juvenile correctional facilities in Kansas was transferred from the Department of Social and Rehabilitation Services to the Juvenile Justice Authority. In the spring of 2005 operations of Topeka Juvenile Correctional Facility and the new Kansas Juvenile Correctional Complex were merged under the Kansas Juvenile Correctional Complex name.",,"Topeka, KS",,,1881.0,,,,,1
Kansas,Creating Bonner Springs Sanitarium,https://www.asylumprojects.org/index.php?title=Bonner_Springs_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Kansas,Creating Evergreen Place Hospital,https://www.asylumprojects.org/index.php?title=Evergreen_Place_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Kansas,Grandview Sanitarium,https://www.asylumprojects.org/index.php?title=Grandview_Sanitarium,,,1893,Closed,Single Building,,Mount St. Joseph Home | Sanctuary of Hope,"In 1946 the Sisters of Charity of Leavenworth, Kansas, with the Archdiocese of Kansas City, Kansas, took over the Grandview Sanitarium, operating it as a nursing home named Mount St. Joseph Home, caring for the elderly and those in need of care. It is this legacy that would ultimately become Villa St. Francis.  In an effort to better meet the needs of over 300 diocesan faithful on their waitlist, the community expanded by relocating in 1977 and began accepting additional patients for its 205 newly renovated rooms. This new facility was named St. Joseph Care Center.",1977.0,"Kansas City, KS",,,,,205.0,,,1
Kansas,Menniger Clinic,https://www.asylumprojects.org/index.php?title=Menniger_Clinic,1919.0,,1925,Demolished,Cottage Plan,,Society Benefit Association Hospital,"The Menninger Foundation of Topeka, Kansas, began as an outpatient clinic in the 1920s serving the local Shawnee County populace for a variety of ills. Karl Menninger began persuading his father Charles Frederick, or C.F., to focus the clinic's area of expertise on psychiatric and mental health cases. The Menningers opened the first clinic in 1919. In 1925 they purchased a farmhouse on the outskirts of town to for a sanitarium to provide long-term in-patient care. William Claire Menninger, Karl's youngest brother, joined Karl and their father in this practice that same year, fulfilling C.F.’s dream of a group practice with his sons.
The sanitarium began expanding almost immediately. The Menninger family opened other operations, including Southard School for children, one of the first such institutions for children with mental health disabilities. The family also began training psychiatric professionals and performing research, as well as publishing in the Bulletin of the Menninger Clinic. During the 1930s Will and other Menninger staff formulated and refined their milieu therapy, a treatment program focusing on the whole individual and every staff member’s interaction with a patient.
Karl became a popularly respected and well-known figure in psychiatry after the publication of his first book in 1930 and writing a regular advice column in the Ladies’ Home Journal. Will, like many other Menninger staff, joined the armed forces during World War II; by the end of the war he was a brigadier general and extremely influential in the treatment and care of soldiers with psychiatric problems.
As grant monies became more important for funding various efforts, the Menninger family created a non-profit foundation through which such monies could be funneled more easily. Within a few years this foundation became the central organizational entity for all its efforts, and by 1946 all branches of Menninger's efforts were under the foundation. This included Southard School, which became the children's division of the clinic.
Other efforts were formalized after World War II, including the research department and the education department of Menninger School of Psychiatry. Later renamed the Karl Menninger School of Psychiatry and Mental Health Services, the school established itself post-World War II when Karl persuaded the federal government to convert the Winter army hospital, used during the war as a psychiatric hospital for soldiers, into a veterans administration hospital, giving the Menninger organization an excellent opportunity to graduate large numbers of needed psychiatrists.
The Menninger Clinic, after substantial remodeling and expansion, became the C.F. Menninger Memorial Hospital in 1954, named in the founder’s honor after his death the year before. The Department of Social Applications, renamed the Department of Preventive Psychiatry and later becoming the Will Menninger Center for Applied Behavioral Sciences (CABS), was a later addition to the foundation, focusing on preventive psychiatry and the use of psychiatry in other areas such as law enforcement.
The Menninger Foundation grew, to the point that for a time it existed on two campuses on west 6th Avenue in Topeka, and to the point that it employed more than a thousand people with a budget in the millions. Throughout its existence, treatment, education, research, and public outreach remained paramount for the organization. By the late 1990s, the Menninger Foundation was foundering. Clinical patients, the source of much of the foundation's income, were spending less time in in-house treatment, and health insurance companies were not covering fees the way they once had. By 2003 the foundation dissolved, and the clinic moved south to Houston, Texas, in order to affiliate itself with Baylor Medical College. The Menninger Clinic continues to operate in Texas.[1]
Main Image Gallery: Menniger Clinic",2003.0,"Topeka, KS",,,1919.0,,,,,0
Kansas,Creating Uhls Sanitarium,https://www.asylumprojects.org/index.php?title=Uhls_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
Kansas,Creating Wells Asylum,https://www.asylumprojects.org/index.php?title=Wells_Asylum&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
Kansas,"Hillcrest Sanatorium, Kansas","https://www.asylumprojects.org/index.php?title=Hillcrest_Sanatorium,_Kansas",,,1920s,Demolished,Single Building,,,Hillcrest was originally a private tuberculosis hospital that in 1945 until the late 1950s briefly came under the control of the state as a subsidiary of Norton Tuberculosis Sanatorium.,,"Topeka, KS",,,,,,,,1
Kansas,Kansas State Tuberculosis Sanatorium,https://www.asylumprojects.org/index.php?title=Kansas_State_Tuberculosis_Sanatorium,1913.0,,1914,Preserved,Cottage Plan,,Norton State Sanatorium | Norton State Hospital | Valley Hope Alcohol Treatment Center | Norton Correctional Facility,"The Kansas State Tuberculosis Sanatorium is situated in a beautiful spot on the Prairie Dog Creek four miles east of Norton. The location is ideal for an institution of this character. The air is invigorating, there is an abundance of pure water with a near perfect drainage system. The climate is good, with an abundance of sunshine throughout the year.
The State of Kansas owns an L-shaped tract of land on the northwest corner of the intersection of US 36 and 383 with K-67. This tract comprises 240 acres of good bottom land on which the Sanatorium buildings are situated. The grounds situated in the bend of the creek are appropriately landscaped, with the buildings arranged around the Administration Building, which stands near the center. Pleasing drives and walks leading to the different parts of the grounds with evergreens and flowers at intervals make it very beautiful. The trees skirting the creek to the north make a fitting background for the landscape. The buildings and grounds are brilliantly lighted by night and can be seen for miles.
To the north of the creek are the barns and dairy herd which supply the institution with milk. Chickens are kept to supply the patients with fresh eggs throughout the year. The farm produces feed which is fed from several large silos built for the purpose and belonging to the institution.
The history of the sanatorium dates back to the year 1913. The corner stone was laid and the dedicatory service held on June 14, 1914. The corner stone bears the inscription: ""In the health of the people lies the strength of the nation.""
As an inducement to have the institution located in Norton county, the citizens of Norton subscribed $7,200 to purchase the site. As the institution continued to grow, more land was needed. In the year 1934 the State of Kansas purchased a square tract of land consisting of 160 acres, less the railroad right-of-ways, just north of US 36 and 383 on the northeast corner of the intersection with K-67. This with an additional tract of 3.94 acres east of the buildings, make a total of approximately 400 acres owned by the State of Kansas.
Taken from the Seventy Years in Norton County Kansas 1872-1942 by D. N. Bowers
In 1963 the State Sanatorium for Tuberculosis in Norton was authorized to serve persons with mental retardation. It continued this dual duty until 1968, at which point all TB patients were transferred to the institution in Chanute and the sanatorium was renamed Norton State Hospital. It never served direct admissions, only transfers from other institutions.
Norton Correctional Facility (NCF) opened in the buildings of the former Norton State Hospital in 1987. In 1988, NCF’s East Unit opened in the converted farm implement dealership building located in Stockton.
Main Image Gallery: Kansas State Tuberculosis Sanatorium",1988.0,"Norton,KS",,,1914.0,1968.0,,,,0
Kansas,"Creating Southeast Tuberculosis Hospital, Kansas","https://www.asylumprojects.org/index.php?title=Southeast_Tuberculosis_Hospital,_Kansas&action=edit&redlink=1",,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
