State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Ohio,Creating Twin Valley Behavioral Healthcare Hospital,https://www.asylumprojects.org/index.php?title=Twin_Valley_Behavioral_Healthcare_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,,,,,,,1
Ohio,Woodside Receiving Hospital,https://www.asylumprojects.org/index.php?title=Woodside_Receiving_Hospital,,,1945,Demolished,Single Building,,Youngstown Receiving Hospital | Lincoln Behavioral Center,"In 1945, an act of the legislature established a statewide system of receiving hospitals for the treatment of people in the early stages of mental illness who might respond to early and intensive treatment. Woodside Receiving Hospital in Youngstown opened that year, while facilities in Cleveland and Cuyahoga Falls opened a year later. After closure by the state, it re-opened as Lincoln Behavioral Center, a privately run facility for juveniles with mental illness. Their funding ran out & was closed in 2008.
Woodside Receiving Hospital was located on the south side of Youngstown, in the Lansingville neighborhood.",1996 (State Operated),"Youngstown, OH",,,1945,2008,,,,0
Ohio,Cambridge Developmental Center,https://www.asylumprojects.org/index.php?title=Cambridge_Developmental_Center,,,1946,Active,Cottage Plan,,Fletcher General Hospital | Cambridge State Hospital,"The hospital was originally a U.S. Army military hospital which opened May 14, 1943, ceased operation on March 31, 1946. Less than two months later, on May 20, then Ohio Gov. Frank J. Lausche and Cambridge Mayor Vern F. Ross dedicated the facilities as the Cambridge State Hospital. Today Cambridge Developmental Center (CaDC) is an Intermediate Care facility, which operates five homes serving up to 92 adults with developmental disabilities. The majority of people who reside at CaDC are diagnosed with severe and profound challenges and need extensive supports in the areas of daily living, health care, and social skills development.
Cambridge Developmental Center: Serving the counties (Region 5) of Knox, Holmes, Tuscarawas, Carroll, Jefferson, Harrison, Licking, Fairfield, Hocking, Perry, Muskingum, Coshocton, Guernsey, Belmont, Noble, Monroe, Morgan, Richland and Washington",,"Cambridge, Ohio",,,1943,1946,,,,0
Ohio,Columbus Feeble Minded Institute,https://www.asylumprojects.org/index.php?title=Columbus_Feeble_Minded_Institute,1857,,1868 (Second Location),Demolished (Original buildings),Cottage Plan,Frank L. Packard,State of Ohio Institution for Feeble Minded | Columbus State School  | Columbus Developmental Institution | Columbus Developmental Center (Current),"On April 17, 1857, the Ohio government established the Institution for Feeble Minded Youth. Located in Columbus, Ohio, the institution rented several buildings on East Main Street. In the first year of the Institution for Feeble Minded Youth’s existence, nine students enrolled. By the third year, the institution began to average between forty and fifty students every year.
Due to the institution’s success, the Ohio legislature authorized the construction of an actual campus for the school. Completed in 1868, the institution soon enrolled more than three hundred students. On November 18, 1881, a fire struck the school, destroying several of the buildings. The six hundred students escaped unharmed. The Institution for Feeble Minded Youth rebuilt the destroyed buildings and enrollment skyrocketed to 1,100 students in 1900. Eventually, the institution developed branches across Ohio.
The Institution for Feeble Minded Youth enrolled both boys and girls. These children struggled in the public schools of their own communities, and the institution gave the children a chance to enroll in a more supervised and stringent setting. The Institution for Feeble Minded Youth also provided the children with vocational training, with the boys working on a farm owned by the school and the girls performing domestic duties. This institution helped provide students with various learning and social problems the skills necessary to lead productive lives.[1]
Columbus Developmental Center is now located just south of it's original location. The Center serves 107 people. Individuals live in several different homes situated in a campus setting. The majority of people who reside at CDC are diagnosed with severe and profound challenges and need extensive supports in the areas of daily living, health care, and social skills development.
Main Image Gallery: Columbus Feeble Minded Institute
Within this cemetery are the remains of those not claimed by family members after they died at the Columbus Developmental Institution.
The is located on the grounds of the Columbus Developmental Center off Sullivant Avenue. There are around 650 known graves in the cemetery.",,"Columbus, OH",,,1857,,,1100,1100,0
Ohio,Gallipolis Epileptic Hospital,https://www.asylumprojects.org/index.php?title=Gallipolis_Epileptic_Hospital,"April 11, 1890","November 12, 1891","November 30, 1893",Demolished,Cottage Plan,,The Asylum for Epileptics and Epileptic Insane | The Ohio Hospital for Epileptics,"Between the determined efforts of the Board of State Charities of Ohio and the persistent individual endeavors of its members, the Ohio Hospital for epileptics at Gallipolis, Ohio was founded. It was the first of its kind in America, and the pioneer of all others in the world in having been owned and run by the state, and therefore from public revenues. The statistics obtained by the Board of State Charities and repeatedly presented to the different Legislatures, made it evident the prevalence of epilepsy within the state. It was shown that in 1890 there were 7000 epileptic residents in the state, a ratio of 1 epileptic for every 500 people living in the state. It was also shown that, while many were safely cared for by relatives, others were at large, distressing their neighbors, or were crowded in insane hospitals, infirmaries and jails, creating conditions and environments unsuited and unjust to the epileptics to be properly cared for. Plus their presence within these institutions were detrimental to the care of the other residents also residing in these places.
Prompted by the investigations and recommendations of the Board of State Charities, the General Assembly passed an act, April 11, 1890, creating a commission empowered to investigate and determine the best possible methods of caring for the epileptic and epileptic insane; to adopt plans in accordance with this object, and to select a site for such an asylum accommodating 1000 patients. The members of the commission, Col. John L. Vance, C. C. Wait and C. F. Bonnell, visited and duly considered the various locations offered, and decided that the one at Gallipolis, Ohio, combined the greatest number of advantages.
The site consists of a natural plateau, above flood stage of the Ohio River, perfectly drained, and splendidly protected by the surrounding hills. At the rear are beautifully wooded hills containing valuable coal and stone deposits, while in front the site overlooks the Ohio River and its narrow valley, which separates it from the rugged hills of West Virginia. After considering the natural advantages of the proposed site as regarded healthfulness, drainage and protection, the ease with which a water system could be installed, the fact that practically no grading would be necessary, the presence of excellent building stone, sand, gravel and coal within its borders, the commission recommended it as an ideal location for an asylum.
The commission consulted the foremost neurologists and alienists, at home and abroad, especially those experienced in the treatment of epilepsy, and submitted plans for the construction of 36 buildings for the segregation of epileptics in classified colonies, after the method of the Bielefeld Colony in Germany, as the best adapted for the welfare and treatment of those affected with epilepsy. Later, in further compliance with the act creating the commission, a Board of Trustees was appointed, who approved the plans and let contracts for the erection of the asylum.
The first appropriation for $40,000 was passed March 4, 1891, with which three stone residence buildings were begun, the cornerstone of the first being laid November 12, 1891, with appropriate ceremonials. In 1892 the General Assembly passed an act changing the name of the institution from "" The Asylum for Epileptics and Epileptic Insane "" to "" The Ohio Hospital for Epileptics."" The three cottages begun in 1891 were completed and opened :orthereception of patients November 30, 1893. Dr. H. C. Rutter, an alienist of reputation, was appointed superintendent, and under his skillful management the hospital made rapid progress.
In November, 1894, there were 351 patients, nine stone residence cottages, a kitchen and bakery building and boiler house completed, ind a dining room and two cottages in course of construction, at aggregate cost of $376,341. Since 1894 the institution has had J steady growth. The acreage has been increased to 459 acres, <bont one-third of which is in farm land, and buildings have been tdded until the hospital now consists of 42 buildings, exclusive of small structures. The buildings are divided into five main groups, consisting of the administrative group, the east group, the west group, the insane wards and the farm group. The administrative group consists of the administration building, two congregate dining rooms, two industrial buildings, power, heating and lighting plant, ice plant, kitchen and bakery, and cold storage.
The east group consists of 13 cottages containing 15 wards for 805 male patients and is subdivided into an inner colony accommodating those patients evidencing the advance of dementia and those needing hospital or custodial care, and an outer colony for those patients who have a better mental and social status; who crave more homelike surroundings and greater privacy, and in whom the benefits of such surroundings would favor their contentment and possible recovery. The west group consists of 10 cottages containing 12 wards accommodating 670 female patients, and is also subdivided into inner and outer colonies, corresponding in classification to those of the east group. The north group, removed one-half mile from other residence cottages, accommodates 200 insane; 100 of each sex.
The farm group, about one-half mile from the other group, is a substantial cottage, colonizing 32 epileptic males, who, other than their epilepsy, are healthy and render valuable service as farm laborers. Nearby is the dairy, a comparatively new acquisition, which offers a proper occupation to many patients. In addition to the dairy proper, there is a residence for the dairyman and swineherd, a residence for other employees, a storage house, a storage barn for feed and agricultural machinery, silos, horse barns, exclusive of shelter for cattle, poultry and swine.
The estimated value of the whole plant is $1,000,000. There have been five superintendents of the hospital in the course of its existence, who have presided over its affairs for varying lengths of service: Dr. H. C. Rutter, from August, 1893, to August, 1901 Dr. W. K. Coleman, from September, 1901, to May, 1902; Dr. A. P. Ohlmacher, from July, 1902, to February, 1903; Dr. W. H Pritchard, from February, 1903, to May, 1911; Dr. G. G. Kineon from May, 1911, to present time.
Twenty-three physicians have had the medical care of patient; and otherwise assisted the management, their length of service varying from one to eight years.
Until August 15, 1911, the hospital had been controlled by a board of five trustees appointed by the Governor for terms o: from one to four years. By an act of the Legislature of 1910-11 this board was abolished, and a Central Board of Administration created having control of all state benevolent institutions.
As of April 1912 there was an enrollment of 1475 patients with a daily average of 1421 present; including officers and administrative assistants, there are 236 employees variously in charge of patients and work. The institution is filled to its capacity and further crowding would create unhygienic conditions. A plan for the erection of additional buildings should be adopted, as it would be an economical measure to provide for those epileptics now confined in insane hospitals of the state, as well as those on the waiting list of the hospital.
The colonization plan, in the light of past experience, is more than ever to be commended, as being the ideal one in the modern care of epileptics. The patients are for the most part contented and acquiesce readily and cheerfully to any reasonable disciplinary regimen, and sympathy prevails between officers, employees and patients. Improved methods of preparation of food are used; a suitable diet is furnished; a reasonable amount of work is required, and amusements and recreation are encouraged and supplied.
As the institution grows in years and numbers, the number annually discharged as recovered becomes fewer, owing to the fact that the hospital has no longer selected cases alone to deal with; that many of those longest on the hospital register have progressed to an epileptic dementia, the final goal to which epilepsy tends; that many cases previously discharged were those in which correct methods of living had resulted in a temporary cessation of attacks, or were questionable cases of idiopathic epilepsy and should have been classified as hysteria, malingering, renal or cardiac affections or functional or organic changes in the nervous system with epileptic seizures.
At the inception of the institution those most closely interested in it, as well as the medical profession in general, and most of all, the unfortunate epileptic people of the state, were optimistic of the benefits which were to follow and with reason. It was hoped that the opportunity for observation and careful, painstaking examination of the epileptic under all circumstances might result in discovering a cause for this obscure disease and suggesting methods for combating it. To this end Dr. C. H. Clark and Dr. Richard O'Connell were appointed to the medical staff to direct the medical work, and Dr. B. M. Bolton, associate professor of bacteriology of Johns Hopkins University, was placed in charge of the laboratory to cooperate with the physicians. Later Dr. Bliele, of the Ohio State University, assumed the directorship of the laboratory and much valuable work was done on the excreta of epileptics. No definite variations in the proportion of urinary constituents symptomatic of epilepsy were found, but from the excreta following seizures a body or bodies were obtained which, when administered to animals in small quantities, produced convulsive seizures.
Dr. A. P. Ohlmacher succeeded Dr. Bliele and did much valuable original research work, especially on the thymus and lymphatic glands. His painstaking histologic studies and investigations of the pathological anatomy of epilepsy have been valuable contributions to the literature of the subject, but have not suggested profitable avenues of study or treatment.
By an act of the Legislature $5000 was appropriated for the investigation and study of epilepsy. For many reasons the work was not taken up as soon as the funds became available, but in the following year new equipment was added and the laboratory placed under the non-resident directorship of Dr. Walter H. Buhlig, of Northwestern University, of Chicago, with Dr. Mary L. Austin, of the hospital staff, in immediate charge. The problem undertaken was a study of metabolism in epileptics, beginning with nitrogenous metabolism in selected groups of similar ages. The work has been carefully done on several groups, but until all have been covered it is undesirable to draw conclusions. Incidental to the above work a substance resembling pentose was found with moderate frequency in the urines, which may prove to bear a causal relation to epilepsy. At all times the laboratory is in use for clinical and diagnostic purposes, and to this availability and the vigilance of the staff is due the fact that epidemics and contagious diseases in general are practically unknown in the institution. The mortality reports show that death is due in the large majority of cases to epilepsy and its legitimate sequel.
New and old treatments have been given careful consideration Bromides are given more than any other one remedy, but by nc means in all cases. Dietary measures, hydrotherapy, crotalin calcium lactate, venesections, salvarsan, intraspinal administration of sodium and magnesium salts have failed or at best have resulted only in an improvement, and very rarely in even an apparent cure[1]
The Ohio Hospital for Epileptics closed in 1976. The hospitals buildings no longer exist, with the exception of two sandstone water towers, which inmates from the Ohio Penitentiary constructed for the hospital’s use. The towers are now listed on the National Register of Historic Places.
Main Image Gallery: Gallipolis Epileptic Hospital",1976,"Gallipolis, Ohio",,,1893,1976,,1475,1475,0
Ohio,Montgomery Developmental Center,https://www.asylumprojects.org/index.php?title=Montgomery_Developmental_Center,,,1981,Closed,Cottage Plan,,,"Montgomery Developmental Center (MDC) is a residential training center, and home to 91 adults with developmental disabilities. There are several homes on the campus. The majority of people who reside at MDC are diagnosed with severe and profound challenges and need extensive supports in the areas of daily living, health care, and social skills development. Montgomery Developmental Center: Serving the counties (Region 3) of Preble, Montgomery, Greene, Butler, Warren, Clinton, Hamilton, and Clermont
The residents of Montgomery Developmental Center are served by the Montgomery County Board of DD day habilitation programs. Residents are served at two habilitation activity centers (Jergens and Calumet) and some are employed by the board's organized employment organization, MONCO Enterprises, Inc. which provides employment opportunities, work training, placement services, and employment support. If a client is of school age, they are served in a board operated program at local public high schools. As clients retire, they may choose to attend the board's Senior Resource Center. Additionally, the center provides a full array of health services, including physician, specialists, nursing, psychiatrist, OT/PT, and programmatic specialists such as psychology, social work, and speech therapy.
The state has planned to close the facility in July, 2017.",2017,"Huber Heights, OH",,,,2017,,91,,0
Ohio,Northwest Ohio Developmental Center,https://www.asylumprojects.org/index.php?title=Northwest_Ohio_Developmental_Center,,1976,1977,Active,Cottage Plan,,,"The Northwest Ohio Developmental Center (NODC) was dedicated in November 1976, and the first individual was admitted in January 1977. NODC is located in the City of Toledo, within Lucas County, near Ohio's northern border. NODC serves 101 individuals in homes on campus. The majority of people who reside at NODC are diagnosed with severe and profound challenges and need extensive supports in the areas of daily living, health care, and social skills development.",,"Toledo, OH",,,1977,,101,,,0
Ohio,Creating Southwest Ohio Developmental Center,https://www.asylumprojects.org/index.php?title=Southwest_Ohio_Developmental_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,,,,,,,1
Ohio,Springview Developmental Center,https://www.asylumprojects.org/index.php?title=Springview_Developmental_Center,1910,,1911,Preserved,Cottage Plan,,Clark County Tuberculosis Sanitarium | Springview Hospital for the Tubercular Retarded,"The Clark County Tuberculosis Sanitarium was established in 1910 as the District Tuberculosis Hospital financed by Greene, Madison, Champaign, and Clark counties. It officially opened on October 20, 1911 with 11 patients. In 1925 the district hospital was liquidated and Clark County took control of the property. The facility had beds for 95 adults and 25 children, with a usual caseload of between 85 and 90, in the 1950s. In 1965 the state of Ohio purchased the property and converted it into the Springview Hospital for the Tubercular Retarded. Finally, on August 18, 1975 the Springview Development Center opened its doors to those with mental retardation and/or other developmental disabilities, particularly the profoundly retarded who were also physically handicapped. The center was closed by the state in 2005.
Clark County purchased the former Springview Developmental Center from the state for $2 in 2005, making several upgrades at the facility over the last 15 years.The main building now houses the East District offices for the Clark County Sheriffs Department.",2005,"Springfield, OH",,,1975,2005,,,,0
Ohio,Creating Warrensville Developmental Center,https://www.asylumprojects.org/index.php?title=Warrensville_Developmental_Center&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
Ohio,Youngstown Developmental Center,https://www.asylumprojects.org/index.php?title=Youngstown_Developmental_Center,,,,Closed,,,,Youngstown Developmental center was opened in 1980 to serve the Eastern Ohio area around Youngstown. Youngstown Developmental center followed a modern cottage plan design and was comprised of 10 buildings on a 35 acre plot. The center was closed in 2017 however the campus is now being reused as the Mahoning County Campus of Care wich was opened in 2022 and focuses on providing support to children with learning disabilities and other mental health needs.,2017,"Youngtown, OH",,,1980,2017,,,,0
Ohio,Brecksville VA Hospital,https://www.asylumprojects.org/index.php?title=Brecksville_VA_Hospital,,1956,1961,Closed,Cottage Plan,,,"In 1956 construction began on a 999-bed, $23 million hospital in Brecksville for the treatment of psychiatric/neurological patients. The Brecksville V.A. Hospital opened in 1961. The 102-acre ""campus"" on Brecksville Road included 16 buildings and offered such amenities as a swimming pool, a 6-lane bowling alley, a baseball field, a gym, a theater, a chapel, and at one time, a fishing pond. Hospital staff navigated the corridors connecting the buildings in electric carts called widgets. The facility became nationally recognized for its role in pioneering treatment of gambling addiction, substance abuse and Post-Traumatic Stress Disorder.
In 1971, after operating as separate facilities, each with its own budget and director, the Brecksville and Wade Park hospitals merged. Surgical patients in Brecksville were transferred to Wade Park; neurological/psychiatric patients from Wade Park were transferred to Brecksville. In 1999, the Wade Park facility was renamed the Louis Stokes Cleveland V.A. Medical Center in honor of the former U.S. Congressman.
A decision was made in 2004 to consolidate all patient care at the Stokes Cleveland V.A. Medical Center, saving the V.A. about $23 million per year. In preparation for the consolidation, Stokes Cleveland was renovated and an additional 222-bed tower, administrative office building, a 122-bed homeless domicile and a parking garage were constructed on the campus. A formal dedication of the updated facilities was held on May 16, 2011. The Brecksville facility was decommissioned at a ceremony on September 5, 2011, the 50th anniversary of its opening day.",2011,"Brecksville, OH",,,1961,2011,999,,,0
Ohio,Broadview Developmental Center,https://www.asylumprojects.org/index.php?title=Broadview_VA_Hospital,,,1939,Demolished,Single Building,,Broadview Veterans Administration Hospital,"In the 1930s, a grand hospital was built by the Federal Government. It opened in 1939 and was called the Broadview VA hospital. It provided general medical and surgical services to veterans. After the war, all patients were moved to Crile Hospital and the building was used for Tuberculosis patients. In the late 1940s the building became too small for TB patients. Another wing was built east off the back of the original building.
August of 1961, Brecksville VA Hospital opened on Miller Road and Route 21. It was associated with Wade Park VA Hospital which opened in June 1964, taking in all patients from Crile Hospital which was sold to Cuyahoga Community College. A mixture of patients in the old building were relocated.
In 1965 the property was sold to the State of Ohio for $1 to be used for mentally handicapped patients. Several additional buildings were constructed on the property for housing. In 1972 the Thorin Building (now known as the Community Building) opened for offices, classrooms, and recreation.
In 1987 the State closed the old hospital building and all clients were housed in cottages. Then in 1992 the State moved out of the Broadview Developmental Center altogether. Several of the outlying buildings continued to house patients through a private operator.
In 1995 the General Assembly voted to sell Broadview Developmental Center to the City of Broadview Heights; it became official in 1996 when the City purchased the 68-acre property for $750,000. In 1998 the Recreation and Human Services Departments moved into the Thorin Building at the newly-renamed ""Broadview Center"". The Thorin Building underwent extensive renovation, and in 1999 City Hall moved into what is now called ""The Community Building"".
One of the outlying cottages was renovated for the Police Department which moved to the Broadview Center in 2000. The Service Department renovated and moved into the former Dietary Building and the steam power house was demolished. Buildings 9, 10, and 11 were also renovated for use by the Service Department. A new service garage and salt bin were constructed in 2003, then a skatepark in 2004. Other outlying buildings soon housed various organizations including the community theater, photo club, garden club, historical society, Lend-a-Hand, etc.
The old hospital was demolished in 2006. A playground was built in 2007, football field in 2009, and a pavilion in 2011. The grounds of the Broadview Center continue to change with the needs of the community.",1966 (VA)/1993,"Broadview Heights, OH",,,1939,1992,,,,0
Ohio,Dayton VA Medical Center,https://www.asylumprojects.org/index.php?title=Dayton_VA_Medical_Center,1865,,1867,Active,Cottage Plan,Thomas Budd Van Horne,"Dayton National Asylum | National Home for Disabled Volunteer Soldiers, Central Branch | National Asylum for Disabled Volunteer Soldiers | Col. Edwin Brown Hospital","In March 1865, President Abraham Lincoln signed a bill to provide care for volunteer soldiers who were disabled through loss of limb, wounds, disease, or injury during service in the Union forces during the Civil War. Initially called the National Asylum for Disabled Volunteer Soldiers, the name was later changed to the National Home for Disabled Volunteer Soldiers because of the negative connotation of the word ""asylum."" The first three homes opened in Togus, Maine; Milwaukee, Wisconsin; and Dayton, Ohio. Eventually, there were 11 National Home branches across the country. Requirements for admission were that soldiers had been honorably discharged from military service and that they had contracted their disabilities during the war. Men admitted themselves to the home voluntarily and could request a discharge. The homes were run in a military fashion: men wore uniforms and were assigned to companies; bugles and cannons signaled daily schedules. The homes provided schools, churches, hospitals, and gardens thought to be therapeutic for the veterans.
In 1867, the government purchased land and began construction on the Central Branch of the National Home for Disabled Volunteer Soldiers in Dayton. By 1868, the Central Branch was equipped to care for 1000 disabled soldiers. As the campus grew, it eventually covered 627 acres, complete with living quarters, hospital, library, and chapel. It was constructed in part using lumber recycled from the nearby Camp Chase where Confederate POWs had been confined. By 1884, the Dayton Soldiers' Home, as it became known, had become the largest of its kind in operation, accounting for 64% of the veterans receiving U.S. government institutional care. Dayton's veteran population reflected the diversity found in the Union Army, including black veterans, who the Dayton Home was the first federal institution to admit. More than 200,000 African-American soldiers and sailors served in the Union military, and many went on to serve on cemetery details after fighting ceased. The Dayton Home was progressive in other ways, as well. It operated according to the philosophy that exercise, reading, music, healthcare, and occupational training in preparation for reentering society-all taking place in a picturesque environment-would improve the health and well-being of the veterans under its care. Modern innovations included steam heat, indoor plumbing, and elevators.
Ten years after its founding, by 1877, the facility had been transformed into a city with 132 buildings, many of which had running water, steam heat and gas lighting. There were six and one-half miles of road, two miles of gravel walkway, many wells and four lakes. The facility also boasted a 250 acre farm which provided much of the produce consumed by the patients.
In July 1930, the National Soldiers Home system was dismantled and consolidated into the newly formed Veterans Administration. A new hospital, Col. Edwin Brown Hospital, named for an early administrator of the site, was dedicated in 1931 replacing the old Home Hospital. An extensive construction program resulted from the depression and the government program of public works. Many of the frame and brick buildings dating from the earliest years of the Central Branch were razed to make way for a new mess hall, and new domiciliary buildings. Among the changes, the old snorers barracks, used to accommodate ""loud sleepers"" disappeared. Patrick Hospital, originally built in 1940 as a domiciliary, was converted to a geriatric hospital in 1950. The Dayton VA Medical Center was among the early Veterans Administration providers of nursing home care as mandated by an executive order signed by President John Kennedy.
Since 1974, the Dayton VA Medical Center has been affiliated with the Wright State University School of Medicine. The VA currently serves as the principal teaching hospital for Wright State University's Department of Medicine and as a major contributor for the Departments of Surgery, Dermatology, and Neurology. The VA is also affiliated with the University of Cincinnati for residency training in Psychiatry.
In 1989, the Veterans Administration was yet again re-named and restructured by presidential action. Today, the Dayton VA Medical Center is part of the Department of Veterans Affairs, and provides care for veterans in a multi-county area of Ohio and Indiana. The Medical Center is located on over 300 acres of land and the facility includes a general medical, surgical and psychiatric hospital; a nursing home; and domiciliary. Comprehensive medical programs in medicine, surgery, neurology, psychiatry, rehabilitative medicine and dentistry are available to today's veterans. [1]",,"Dayton, OH",,,1867,,,,1000,0
Ohio,Boys Industrial School at Lancaster,https://www.asylumprojects.org/index.php?title=Boys_Industrial_School_at_Lancaster,1856,,1858,Closed,Cottage Plan,,Fairfield School for Boys | Southeastern Correctional Facility,"The establishment of the Ohio Reform Farm (or School) was authorized by the Ohio General Assembly on April 7, 1856. A law enacted April 17, 1857, outlined in detail the organization of the institution. Located on 1,170 acres five miles south of Lancaster, Ohio, the Ohio Reform Farm was the first institution in the United States to be operated on the cottage or ""family"" plan rather than the ""big-house"" system. Each ""family"" of 40 boys, who ranged in age from ten to eighteen, was supervised by an “Elder Brother.” The Boys Industrial School was governed by a Board of Commissioners until 1911. At that time, control was given to the newly created Ohio Board of Administration, which in turn created a Bureau of Juvenile Research in 1913 to “test, examine, and evaluate delinquent juveniles entrusted to its care.”
In 1921, this bureau was transferred to the Ohio Department of Public Welfare. The Ohio Department of Mental Hygiene and Correction began overseeing the Boys’ Industrial School in 1954. In 1963, the Ohio Youth Commission was created and assumed control of the Boys' Industrial School. Comedian Bob Hope spent some time at the Boy's Industrial School as a child. As an adult, Hope donated sizable sums of money to the institution. The institution ceased to operate as a juvenile reformatory in July 1980. The campus was converted to a medium security prison (Southeastern Correctional Institution) for adult offenders under the supervision of the Ohio Department of Rehabilitation and Correction.",1980 (as a Juvenile Center),"Lancaster, OH",,,1857,1980,,,,0
Ohio,Girls Industrial School at Delaware,https://www.asylumprojects.org/index.php?title=Girls_Industrial_School_at_Delaware,1869,,,Active,Cottage Plan,,State Reform School for Girls | Scioto Village School for Girls | Scioto Juvenile Correctional Facility (Current),"Founded in 1869 on the west bank of the Scioto River, GIS occupied as much as 189 acres. Many legislators feared that placing juvenile criminals in prisons with adult offenders would further corrupt the youth. The institution was located on the grounds of the former White Sulphur Springs, a resort established in 1847. Many people believed that water from the spring had medicinal qualities. On February 24, 1874, a fire destroyed several of the buildings, but the State of Ohio rebuilt the destroyed structures and, over the years, added several additional buildings.
In 1901, the Girls' Industrial Home consisted of a 189-acre farm on the west bank of the Scioto River. Eleven buildings comprised the Girls' Industrial Home at this point, including an administration building, a school building, a hospital, and eight cottages to house the inmates. Each cottage held between forty and fifty girls.
C.M. Ginther of the Dayton News wrote in 1920 that: “When the school was established fifty-one years ago, its purpose was misunderstood. Its founders had a definite aim, but, unhappily, the public obtained a perverted notion about it. The idea gained credence that it was a place of punishment where girls from 8 to 21 years of age were incarcerated for disobedience or wilfulness. Apparently no shred of the truth reached the public mind that it was a school in which the best theories of modern education were followed. Girls admitted to the place were, by the very fact, ostracized and given a character which bordered on depravity. When they left the school the public regarded them with suspicion.”  And, yet, the very next year, the school was officially described as a place for “the instruction, employment and reformation of evil-disposed, incorrigible, and vicious girls.”",,"Delaware, OH",,,1869,,,,,1
Ohio,Cincinnati Sanitarium,https://www.asylumprojects.org/index.php?title=Cincinnati_Sanitarium,1873,,1873,Demolished,Single Building,,,"The Cincinnati Sanitarium was located in the College Hill neighborhood. Three doctors established the Sanitarium because they saw a need for a private care psychiatric facility. The 32-acre property was purchased from the Ohio Female College in 1873. Patients were treated for mental illness as well as alcohol and opium addictions. In addition to the main hospital, there were four two-story cottages, an amusement hall with a billiard hall in the basement, a flower conservatory, several physical plant buildings, an ice house and even a station for the Cincinnati Northwestern railroad.
In 1913 a nearby large residence adjacent to the property was purchased. Called the “Rest Cottage”, it was used in the care of individuals with “nervous and nutritional disorders”. The buildings were situated in the middle of a 30-acre park with fruit trees, shrubs, flowers, an artificial lake, gravel walks, a highly cultivated vegetable garden and a living spring. A major change in the landscape occurred in 1927 when the lake was drained.
By 1956, the Cincinnati Sanitarium was renamed for Emerson Arthur North, MD, a pioneer in clinical psychiatry at the University of Cincinnati. The 95-bed psychiatric hospital specialized in serving adults, adolescents and children in need of treatment for behavioral, emotional and chemical dependency problems. During the 1960s and early 70s, Emerson A. North Hospital became part of the Cincinnati Mental Health Institute, serving as the inpatient component of the community mental health centers. A new facility was built in 1988 (Phoenix International). The hospital closed in 1994 when its services moved to Providence Hospital in Mt. Airy. In 1994 the campus was occupied for six years by Phoenix International, a company that conducted clinical trails of drugs for the pharmaceutical industry. The clinic closed after it was sold to another company and operations were consolidated.
Today the property is home to the Cincinnati Children's College Hill Campus, a hospital that treats mental illness for children and adolescents.",1956,"Cincinnati, OH",,,1873,1994,95,,,0
