State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Texas,Terrell State Hospital,https://www.asylumprojects.org/index.php?title=Terrell_State_Hospital,,1883.0,1885.0,Active,Kirkbride Plan (Mostly Demolished),,North Texas Lunatic Asylum | North Texas Hospital for the Insane,"In 1883, when word was circulated that the State of Texas was seeking a location for a second major mental facility and that it would be located in Northeast Texas, the competition among cities must have been quite similar to the quest for industry and other major developments that exist today.
Terrell was fortunate at that time to include among the citizens of a still young town a large group of people with the foresight to understand what such a facility could mean to a growing city. But even the farsightedness of legendary rancher and banker Col. Jim Harris, who gave the necessary acreage to the state for a meager return, could not have visualized the proportions to which Terrell State Hospital has grown today nor the immense impact it has had on the local economy for over 100 years.
A total of $200,000 was appropriated for the purchase of the property and construction of the original facilities. It all began, officially, on February 16, 1883, when the 18th Texas Legislature enacted a statute introduced by Judge John Austin. The word ""asylum""--by the original definition--was a place of refuge and safety and that, at best, was the primary service offered by mental facilities in the United States at that time.
Governor John Ireland commissioned the purchase of 672.65 acres of land located east of Terrell and offered by Jim Harris. This would be site for the branch asylum and the new institution was to be known as North Texas Lunatic Asylum. Its stated purpose was to provide treatment and care for the ""chronic incurable insane"" of the state's northern counties.
John McDonald was contracted as the builder of the new facility and J. N. Preston & Sons of Austin were the architects. Construction was completed and the new hospital was opened on July 14, 1885, with the admission of the first patient. Resident officers were Dr. D. R. Wallace, Superintendent, Dr. F. W. White, Assistant Physician; H. W. Flowers, Steward and Bookkeeper; Clark Griffith, Apothecary; and S. L. Wallace, Matron.
Dr. White, who admitted the first patient, later served as Superintendent of both the San Antonio and Wichita Falls State Hospitals. Originally a Board of Directors governed the hospital. The first board included J. S. Grinnan, J. H. Muckleroy, S. A. Shortridge, John S. Griffith and R. M. McClung. During the first year 330 patients were admitted from 46 counties. The next year the number increased to 387 and continued to increase correspondingly through the years.
By 1920, the institution had undergone a virtual rebuilding and had grown to a population of 2,300 making it the largest hospital of its kind west of the Mississippi River. None of the original buildings still stand, but the fountain in the circular park--recently repaired and restored to use--remains from the original construction. The plan of the grounds, though much expanded, is similar to the original layout; and the park-like beauty of the grounds has been preserved and enhanced. Constructed in 1927, the present administration building is similar in its multi-storied design to the building it replaced, an indication that hospital architecture changed little during that span of years.
Since 1885, the institution has had three names that reflect changes both in attitudes toward mental illness and approaches in treatment. The name North Texas Hospital for the Insane was adopted in 1888 and used until 1925 when Dr. George Powell, Superintendent, requested that the name be changed to Terrell State Hospital.
The hospital continued to be governed by a local board of managers until 1920 when the State Board of Control assumed the duties for governing State Eleemosynary Institutions. Starting in 1949, the operation of Terrell State Hospital came under the control and management of the Board of Texas State Hospitals and Special Schools. The 59th Legislature in 1965, under House Bill No. 3, created the Mental Health and Mental Retardation Act for control and management of Terrell State Hospital and other state hospitals. The Board of Texas State Hospital and Special Schools was abolished at that time.
There have been major improvements planned and completed at Terrell State Hospital in recent years at a cost of many millions of dollars. The changes, over a period of years, have transformed this pioneer hospital into a modern psychiatric facility that serves 21 counties in the north and northeastern part of the state.
Main Image Gallery: Terrell State Hospital",,"Terrell, TX",,"3,500 in 1961",1885,,,330,2300,0
Texas,Texas Behavioral Health Center,https://www.asylumprojects.org/index.php?title=Texas_Behavioral_Health_Center,,2024.0,,,,,,"HHSC partnered with the UT Southwestern Medical Center in Dallas to design, construct and operate the Texas Behavioral Health Center at UT Southwestern. The psychiatric hospital will have 200 adult and 92 pediatric beds.",,"Dallas, TX",,,,,292,,,0
Texas,Texas Confederate Home for Men,https://www.asylumprojects.org/index.php?title=Texas_Confederate_Home_for_Men,1884.0,,1886.0,Demolished,Cottage Plan,,,"The Texas Confederate Home began as a project of the John B. Hood Camp of United Confederate Veterans, which obtained a charter from the state on November 28, 1884. The camp's main purpose was to establish a home for disabled and indigent Confederate veterans. The Albert Sidney Johnston Chapter of the United Daughters of the Confederacy cooperated in raising funds for the home. In 1886 the camp purchased sixteen acres of land at 1600 West Sixth Street in Austin from John B. and Mary Armstrong, and the home opened on November 1, 1886. In December of that year the UDC held a ""Grand Gift Concert and Lottery,"" with prizes donated by the public, and raised over $10,800 to support the home.
Operating funds continued to come from public contributions until 1891, when the state assumed control and support, and the name officially became Texas Confederate Home. The John B. Hood Camp deeded the property to the state on March 6, 1891. Management was the responsibility of a board of managers made up of five Confederate veterans appointed by the governor and a superintendent, also a Confederate veteran, who was selected by the board. The complex on twenty-six acres of land on West Sixth Street had several buildings, including the large administration building and living quarters, a brick hospital, and private cottages. On January 1, 1920, the legislature established the Board of Control, abolished the board of managers for the Confederate Home, and transferred the responsibility of appointing a superintendent to the new agency. In 1949 the Fifty-first Legislature transferred control and management of the Confederate Home to the Board for Texas State Hospitals and Special Schools.
However, the Board of Control continued to handle purchases for the institution. The Board for Texas State Hospitals and Special Schools administered the home until it was closed. During its first two years of operation under the Hood Camp, 113 veterans were admitted to the home, and from 1887 to 1953 more than 2,000 former Confederates were housed in the facility. In 1929 there were 312 residents, but by 1936 the number had dropped to eighty. As more of the veterans died, the number of residents continued to decrease; there were thirty-eight in 1938. By that time the average age of the men was ninety-three. In 1943 only six Confederates were still in residence. Thomas Riddle, the last veteran, died in 1954 at the age of 108.
By act of the Forty-eighth Legislature, ""senile"" mental patients from other state institutions were transferred to the Confederate Home. After 1939 disabled veterans of the Spanish American War and World War I, as well as their spouses, were admitted. For a number of years, the facility served the mentally ill while retaining the Texas Confederate Home for Men name. By 1947, 527 men resided at the home, almost one hundred men more than the highest number of veterans who ever inhabited the home at one time. The legislature specified that the men who were moved to the facility must be non-violent with no criminal records. Various inspections by state agencies found the hospital to be in “immaculate” condition with the residents well cared for and apparently content. Despite the facility‟s use to house senile patients, the public called for its closure in 1949 since it no longer housed any Confederate veterans. In fact, only a handful of veterans remained on the pension roll throughout the state. Legislation required that the home maintain twenty beds to house Confederate veterans, though none had been occupied since 1945. Those who sought the facility's closure argued that it had outlived its usefulness. [1]
In 1963 the remaining patients were sent to Kerrville State Hospital, and the Austin facility was transferred to the Austin State Hospital as an annex. In 1970 the property was purchased by the University of Texas in Austin. Construction crews razed the remaining buildings on the property that December, eliminating all physical
signs that the home had ever existed. The university built housing for married students on the site at 1600 West Sixth Street. A local construction supply company obtained the bricks from the property and sold them to a number of clients.
Throughout its existence, more than 2,000 indigent or disabled veterans stayed in the home. Many of those veterans are buried here at the Texas State Cemetery. They have more than 2,200 Confederates and their spouses buried in the southeast corner of the Cemetery. Confederate Field, with its nearly uniform appearance of small rectangular headstones, is probably the most iconic image of the State Cemetery.",1963,"Austin, TX",,,1886,1963,20,2000,527,0
Texas,Vernon State Hospital,https://www.asylumprojects.org/index.php?title=Vernon_State_Hospital,,,1951.0,Active,Cottage Plan,,Vernon State Center | North Texas State Hospital,"The first state psychiatric facility in Vernon, TX, was a geriatric extension of Wichita Falls State Hospital called the Annex. It was first opened in 1951 at Victory Field, the former World War II Army Air Corp pilot training facility south of the city. It served about 400 ""senile-type"" patients. In 1967, construction of a new psychiatric rehabilitative facility began on 69 acres at the northwest edge of Vernon. In 1969, Vernon State Center began operation as a state hospital serving general psychiatric patients from 30 counties of northern Texas, independent of Wichita Falls State Hospital. It offered inpatient psychiatric services to a predominantly rural population and also operated seven rural-based outreach centers. Dr. Frankie Williams was the first Superintendent and served in that capacity until March 1986. (She was the first female superintendent in the Texas MHMR system and won a number of awards recognizing her as a pioneer in the mental health care field.)
In 1971, the Texas Legislature created a statewide treatment facility for drug dependent youth. Because of Vernon's remote location from the metropolitan drug scene, it was selected to be the site for this new service. The old Victory Field facility was again called into service. After extensive renovations and new building projects, Vernon State Center's South Campus received its first patients in March 1974. Over the years, the adolescent population evolved: From the first years as a drug treatment facility, the need became one to serve teens with a dual diagnosis of drug dependency and a mental illness. The program - serving an average census of 75 patients — was eventually renamed the Adolescent Forensic Program (AFP) because approximately 90% of the patients had, in addition to a dual diagnosis, an involvement with the law enforcement/judicial system.
In 1983, Vernon State Center's name was changed to Vernon State Hospital (VSH) to maintain continuity throughout the Texas Department of Mental Health and Mental Retardation (TDMHMR) system.
In 1987, the 70th Texas Legislature moved the state's forensic psychiatric program from Rusk State Hospital to Vernon State Hospital. The VSH general psychiatric patients were transferred to Wichita Falls State Hospital, and the VSH North Campus was subsequently converted to a maximum security facility. The forensic patients were transferred from Rusk to VSH between April and July of 1988. The Vernon State Hospital Maximum Security Unit - with an average census of 280 patients - was mandated to provide services to the following six populations:
-Persons with felony charges who have been found incompetent to stand trial;
-Persons admitted for pre-trial evaluations for competency and issues of insanity;
-Persons found not guilty by reason of insanity
-Persons from other state hospitals who have been found to be manifestly dangerous
-Mentally retarded persons who have been found incompetent to stand trial on misdemeanor or felony charges
-Persons from the Texas Department of Criminal Justice (TDCJ) and other jails who need inpatient psychiatric hospitalization. The hospital has never been asked to fulfill this mandate as TDCJ developed its own psychiatric services.
In February 1995, Vernon State Hospital celebrated becoming the first hospital in the TDMHMR system to meet requirements to be released from terms of the 20-year-old RAJ class action lawsuit. This lawsuit (styled RAJ after the initials of the patient on whose behalf it was filed in 1974) addressed a patient's right to appropriate and individualized treatment.
The year 1995 also marked the birth of an initiative between TDMHMR, the Texas Youth Commission (TYC), Vernon State Hospital, the City of Vernon, and the Vernon Business Development Corporation to open a TYC youth boot camp facility at VSH's South Campus. As a result of the cooperative efforts of all parties, the VSH South Campus (Victory Field facility) was leased to the Texas Youth Commission the following year. The VSH Adolescent Forensic Program transferred to the VSH North Campus in September 1996, moving into four renovated buildings on the south side of the Maximum Security Program. The move necessitated an $8.5 million construction project, resulting in the building of the Mooney Building, which houses the adult Behavior Management and Treatment Program, and the Heatly Building, a new adolescent activity building. It also necessitated additions to the administrative complex, new fencing, and other renovations. By the late fall of 1997, the adult maximum security and adolescent forensic programs were fully operational at one campus location.
In January 1996, TDMHMR combined the administrations of Vernon State Hospital and Wichita Falls State Hospital under the leadership of James E. Smith, Superintendent. This initiative was in answer to the ever-pressing need to provide the citizens of Texas with more effective and more cost-efficient mental health care. Consolidation of the two hospitals became official on September 1, 1998, under the temporary name Vernon-Wichita? Falls State Hospital. Nine months later, the 76th Legislature formally renamed the organization North Texas State Hospital, retaining the location names - Vernon campus and Wichita Falls campus - to designate the individual sites.
The Vernon campus of North Texas State Hospital has a history of offering exceptional mental health care to the various groups of patients entrusted to its care and plans to continue to offer the best care available to the specialized populations of patients who are now in its charge. Throughout the years, it has maintained Joint Commission on Accreditation of Healthcare Organizations accreditation as well as a reputation for ""country care."" It has become nationally recognized as a benchmark in the forensic mental health care field.
After two and a half years of intensive planning and incremental consolidation, Vernon and Wichita Falls State Hospitals officially became a single mental health care organization on September 1, 1998. In April 1999, the Joint Commission on Accreditation of Healthcare Organizations conducted an extension survey of the campuses and granted accreditation to Vernon-Wichita Falls State Hospital as a consolidated facility. The following month, the state legislature formally renamed the ""new"" organization North Texas State Hospital (NTSH).
Today North Texas State Hospital operates two sites 55 miles apart in north Texas. The Vernon campus provides forensic services for the entire state of Texas and offers both a 284-bed Maximum Security Program for adults and a 78-bed Adolescent Forensic Program for dually diagnosed youth ages 13-17. The Wichita Falls campus provides general psychiatric inpatient services for child, adolescent, adult, and geriatric patients with a bed capacity of 330.
Together, the two campuses of the organization comprise the largest state hospital in Texas.",,"Vernon, TX",,531 in 1972,1969,,284,,280,0
Texas,Wichita Falls State Hospital,https://www.asylumprojects.org/index.php?title=Wichita_Falls_State_Hospital,1917.0,,1922.0,Active,Cottage Plan,,Northwest Texas Insane Asylum | North Texas State Hospital,"In 1917, the State of Texas created the Northwest Texas Insane Asylum. It was located on 940 acres seven miles south of Wichita Falls. The first patient was admitted to this new facility in 1922. In 1925, the name was changed to Wichita Falls State Hospital (WFSH). It had a modern surgical operating room, radiology, laboratory, electrotherapy apparatus, and hydrotherapy equipment. By 1930, the census was over 1500 patients with a staff of 235, including seven doctors and 93 attendants. During the height of the Depression, the hospital was virtually a self-sustaining community. It had an agricultural enterprise that included farming, hogs, chickens, and cattle. Most of the staff lived on the campus.
By World War II, the hospital consisted of 35 brick buildings and 60 frame structures. Due to wartime shortage of available employees, 234 staff members served approximately 2400 patients. Staff worked six days per week, 12 hours per day. Six nurses rotated coverage at night; three staff members offered occupational therapy. The end of the war saw the total number of employees rise to 503 by the early 1950's. In 1951, Vernon State Home was activated as a branch of WFSH at the old Victory Field Army Air Corps training field. Vernon served about 400 patients ""who do not require an active medical or psychiatric program,"" while WFSH continued with a census of 2400. Volunteer programs and charitable donations made life more pleasant for the patients during this period.
In 1955, psychiatric treatment was revolutionized with the introduction of psychotropic medications. Major changes in mental health care continued to occur in the 1960's. The Texas Department of Mental Health and Mental Retardation was created. New community MHMR centers and outreach programs were established through the state hospital system to better serve the citizens of Texas. The first volunteer services coordinator was hired in 1960, and the first social worker was hired in 1966. Vernon State Hospital (VSH) was established as a state hospital separate from WFSH in 1969. Child and adolescent services were added in the early 1970's. With more effective medications, increased community services, and placement in nursing homes, the hospital census dropped below 900 by the middle of the decade. This period was the first time WFSH sought accreditation from outside agencies such as Medicare and the Joint Commission for Accreditation of Hospitals. These accreditations required major renovations to meet Life Safety Codes and minimum quality of care standards. They also required richer staffing ratios. Tremendous amounts of money allocated into the TDMHMR system as a result of the RAJ lawsuit in 1974 allowed the hospital to increase the number of professional staff, the types of service provided, and the overall quality of care given to patients.
The 1980's saw the genesis of psychosocial programming and programs such as the client worker program, Fairweather Lodge, and Career Village. These programs profoundly affected the ability of patients to return to their communities. Vernon State Hospital was redefined as the state's forensic psychiatric facility in 1987; as a result, WFSH's catchment area grew from 23 counties to 53. By late in the decade, the average census at WFSH had fallen below 500, while the number of admissions and discharges increased. The hospital was more effectively and efficiently treating more people. The end of the decade also saw the introduction of the first atypical antipsychotic drug, Clozaril. Although extremely expensive and wrought with many side effects, it could effect profound improvement in some persons with mental illness.
Another change in Wichita Falls State Hospital's operation came in 1993 when the responsibility for the substance abuse recovery program was removed from the state hospitals and given to the Texas Commission on Alcohol and Drug Abuse. A major innovation in clinical quality improvement came with the inception of the Quality System Oversight Program (QSO) in the early 1990's. This system, designed by TDMHMR and approved by the courts, allowed state hospitals to monitor themselves and benchmark the level of service they delivered to their patients. Concern for healthcare costs and methods lead TDMHMR to explore new and more efficient ways of doing business. As a result of that initiative, TDMHMR initiated the merger of the administrations of Wichita Falls State Hospital and Vernon State Hospital in January 1996. Through the efforts of the caring and competent staff of both hospitals, WFSH exited the RAJ lawsuit in October 1997. This marked the first time in 23 years that TDMHMR was free to guide its own performance and set its own improvement goals.
After two and a half years of intensive planning and incremental consolidation, Vernon and Wichita Falls State Hospitals officially became a single mental health care organization on September 1, 1998. In April 1999, the Joint Commission on Accreditation of Healthcare Organizations conducted an extension survey of the campuses and granted accreditation to Vernon-Wichita? Falls State Hospital as a consolidated facility. The following month, the state legislature formally renamed the ""new"" organization North Texas State Hospital (NTSH).
Today North Texas State Hospital operates two sites 55 miles apart in north Texas. The Vernon campus provides forensic services for the entire state of Texas and offers both a 284-bed Maximum Security Program for adults and a 78-bed Adolescent Forensic Program for dually diagnosed youth ages 13-17. The Wichita Falls campus provides general psychiatric inpatient services for child, adolescent, adult, and geriatric patients with a bed capacity of 330.
Together, the two campuses of the organization comprise the largest state hospital in Texas.
1919
1925
1950",,"Wichita Falls, TX",,"3,481 in 1955",1922,1998,330,,2400,0
Texas,Abilene State School,https://www.asylumprojects.org/index.php?title=Abilene_State_School,1899.0,1900.0,1904.0,Active,Cottage Plan,,State Epileptic Colony | Abilene State Hospital  | Abilene State Supported Living Center (Current),"1897...Governor Joseph D. Sayer appointed a commission to select a location for an epileptic colony. The plan was to build something large enough to house 500 people, which made it the largest colony in the world.
Abilene residents were hoping that such a colony would boost the economy, but some thought that because of poor water supply, Abilene wouldn't be considered.
1899...The Texas State Legislature approved the decision. Abilene was chosen as the site for the “State Epileptic Colony”. The last institution for the mentally ill established in Texas before the turn of the century represented a conceptual advance in that it separated individuals with seizures from patients with mental illness.
Citizens donated $3200 to purchase 640 acres, three miles southeast of Abilene and the land was given to the state for the colony. The site was chosen due to close access to the railroad, which made it easy to receive building materials and patients. The acreage was used to raise animals and crops for food and for homes and administrative offices. The colony cost $200,000 to build. The original institution was an administration building, power plant, women's hospital, men's hospital, four resident cottages and the superintendent's residence. Two weeks before the school opened, the water tower fell and left the colony without water. A temporary tower was erected, but supplied only enough water for 1/3 of the patients. It was not replaced with a standpipe until six years later.
1904...Opened as the State Epileptic Colony in March 26th, 1904
The only institution of its kind in the United States, the State Epileptic Colony opened its doors March 26th, 1904. It immediately filled to capacity with transfers from the three state asylums. Dr. John Preston, the colony's first superintendent, admitted 104 patients that day. Treatment was a combination of proper diet, hygiene, regular habits, and exercise. The state provided free treatment for indigent patients. Others paid five dollars a week for board, medication and treatment. By August, the institution was filled to capacity with 201 patients.
1925...The state of Texas saw the need to include care for those who suffered from mental illness. To reflect the nature of its care the name of the colony was changed to the Abilene State Hospital. The hospital continued to serve as an asylum for epileptics. It was the only such institution in the south and southwest.
1943...The campus grew from six buildings in 1904 to sixty-three in 1943 including; officer's quarters, physician's cottages, two hospitals, twenty eight wards (homes) and barns. The number of patients grew from 300 in 1909 to 1,324 in 1943. As the population grew, providing patient care became difficult. Trained personnel were almost impossible to find. There were not enough attendants to care for the patients because of a lack of funds to pay decent wages. Pleas were repeatedly sent to the legislature for appropriations for salary raises, equipment and new buildings.
1957...Abilene State Hospital became Abilene State School and was converted to a residential home for people with developmental disabilities. (Photo circa mid-50s)
1963...The school discontinued livestock operations.
1964...Fifteen single-story units replaced the original structures.
Today...The school is inside the city limits, utilizing only 223 acres, surrounded by residential areas, a lake and a city park.
Approximately 242 persons live in 20 residential units. Each unit houses from 6 to 21 residents. There are usually two to four people in each bedroom. Eight of the homes are designed with individual bedrooms. Some homes have family-style dining with some meals prepared in the resident kitchens. This provides learning opportunities in food preparation, nutrition, cleaning and other life skills.
Employing approximately 1,200 people, funded with state and federal dollars, the facility is ranked as the city's fourth largest employer.[1]
1919
1925
1929/1954",,"Abilene, TX",,,1904,,,1324,1324,0
Texas,Austin State School,https://www.asylumprojects.org/index.php?title=Austin_State_School,,1904.0,,Active,Cottage Plan,,State Colony for the Feeble-minded  | Austin State Supported Living Center,"Austin State School has a long and rich history of service to the citizens of the great state of Texas. In 1915, the Texas Legislature passed House Bill 73 to create Austin State School, the first facility specifically for citizens with mental retardation. Two years later, Texas opened the State Colony for the Feeble-minded, which was renamed the Austin State School in 1925. The initial capacity of the school was 65 residents, primarily female, but over the years it became home to more than 2,000 residents with everything from a working dairy to a hospital on its 95 acres.
In 1965, the passage of the Texas Mental Health and Mental Retardation Act authorized the creation of at least one community-based mental retardation center per county. These centers allowed persons with more moderate retardation, especially children, to live with their families. Increasingly, the state schools housed people with severe retardation and people with multiple disabilities, most of whom were adults. The 1970s saw improvements in the staff ratios and the development of community living options and life skills training.
By 1974, the Austin State School reduced its population to 1,400 residents. Today, the Austin State School serves 436 residents who live on campus. Staff provides expanded training, educational, medical, recreational, psychological and social services. The campus now includes a theater and recreational facility, a native path for walking, a large indoor pool and Jacuzzi, and an athletic field. Beautiful stained glass windows enrich the lives of the clients during weekly worship services at the chapel.",,,,"2,500 in 1964",1915,,,,2000,0
Texas,Brenham State School,https://www.asylumprojects.org/index.php?title=Brenham_State_School,1969.0,1971.0,1974.0,Active,Cottage Plan,,,"Opened in January of 1974, Brenham State School campus includes 11 residential buildings. It is located on 200 acres of rolling hills on State Highway 36, just south of Brenham, midway between Austin and Houston. The school serves a 10-county area of Southeast Texas, including Brazos, Burleson, Grimes, Leon, Liberty, Madison, Montgomery, Robertson, Walker, and Washington counties.
History of the school",,,,,1974,,,,,1
Texas,Creating Corpus Christi State School,https://www.asylumprojects.org/index.php?title=Corpus_Christi_State_School&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,,,,,,,1
Texas,Denton State School,https://www.asylumprojects.org/index.php?title=Denton_State_School,1957.0,1959.0,1960.0,Active,Cottage Plan,,,"In 1957, after a vigorous lobbying effort by the Denton Chamber of Commerce, the Texas Department of Mental Health and Mental Retardation chose Denton as the site for the state school because of the city's proximity to Dallas and Fort Worth and because of its universities-Texas Woman's University, which at that time had the largest nursing program in the state, and North Texas State Teachers College (now the University of North Texas), which had the largest teacher-training facility in Texas. Another influence on the department's decision was the city's pledge to donate land for the school. In thirty-four days during November and December of 1957, 2,000 Denton residents contributed $102,000 to a Mental School Cash Campaign conducted by the city's chamber of commerce.
Construction of the school began on March 7, 1959, and was completed in July 1960. Originally, the school accepted only citizens of Texas between the ages of six and twenty-one who had IQs of seventy or below. By 1980, however, the age restriction had been removed. E. W. (Ed) Killian, a North Texas State graduate, was the school's first superintendent. During Killian's twenty-year tenure, the number of residents of the school increased, as did the number of facilities and programs designed for their care. In 1994 the school had more than sixty buildings-including residential facilities leased off-campus-and 2,000 employees serving 670 residents and a large number of off-campus clients. School programs included vocational services and early childhood intervention. The school also directed an outreach community service with facilities in twelve counties. In addition, Denton's foster grandparent program provides a means for senior citizens to give one-to-one attention to residents at the school. The Texas Department of Human Resources (now the Texas Department Of Human Services) and the Texas Education Agency provided funds to the school. Although well over 90 percent of the school's income came from the state, the school also received financial support from the United States departments of Health and Human Services, Agriculture, and Education. In 1994 Pat Jessee served as superintendent of the school.",,"Denton, TX",,,1960,,,670,,0
Texas,El Paso State Center,https://www.asylumprojects.org/index.php?title=El_Paso_State_Center,1973.0,,1974.0,Active,Cottage Plan,,El Paso State Supported Living Center,"Opened in 1974, the El Paso State Supported Living Center answered the community need for a long-term care facility for people with mental retardation in West Texas. The center is home to 150 people who live in eight cottages and three 16-bed units. Located in the City of El Paso and serving El Paso County, the center employs approximately 300 people.",,"El Paso, TX",,,1974,,,150,,0
Texas,Lubbock State School,https://www.asylumprojects.org/index.php?title=Lubbock_State_School,,1967.0,1969.0,Active,Cottage Plan,,Lubbock State Supported Living Center,"Opened in 1969 with 11 individuals, Lubbock State School serves the mentally retarded from a fifty-two-county area in the Panhandle and South Plains of Texas. The school, located in Lubbock, has special treatment programs including speech therapy and language development classes for all clients, an extensive recreational program, and a work program on campus for approximately 182 clients. By the early 1970s the school was able to accommodate over 600 students. From the beginning an outreach program was designed and operated to delay or prevent institutionalization of persons evaluated by the school's Diagnostic and Evaluation Center. Out of the 234 persons evaluated in 1970, about 50 percent were spared or delayed institutionalization. Six local communities aid the school with the outreach programs in their communities. In the early 1970s the school had 660 students, and the superintendent was John W. Gladden. In 1993, when Lonnie H. Willis was superintendent, the students at Lubbock State School numbered 440.",,"Lubbock, TX",,655,1969,,,440,660,0
Texas,Lufkin State School,https://www.asylumprojects.org/index.php?title=Lufkin_State_School,,,1961.0,Active,Cottage Plan,,,"Lufkin State School is off U.S. Highway 69 near Central in Angelina County. It houses individuals ranging in age from twelve to seventy-five, whose degree of mental retardation ranges from mild to severe. The school is housed in what was once the Lufkin Radar Base of the United States Air Force, which was acquired in 1961 by the United States government. When it was converted to serve as a school for the mentally retarded, 292 ambulatory students were transferred there from other state schools in Texas. The barracks were remodeled to serve as dormitories. The site is in the East Texas piney woods. The Texas State Hospitals and Special Schools Board formally accepted title to the property in 1962. In 1970 the maximum capacity of the school was increased to 1,000, five new buildings and two dormitories were added, and the physical-therapy program was expanded.
The school also began a joint program with Angelina College to provide a two-year degree program for technicians in mental retardation. At the end of 1993 500 clients lived at Lufkin State School. The school offers residential care, occupational and physical therapy, schooling, and recreation. Housing units group students by age and degree of retardation and ambulatory ability. The school has an infirmary, a dental complex, day rooms, two full-time pharmacists, and its own independent school district, housed in an educational building. All teachers at the school are trained in special education. Class sizes are three to seven students, with one teacher and one aide for each class. Basketball and softball teams have been organized. Clients can participate in a work program and receive a prorated amount of a normal wage. Lufkin State School is known for its splinting program, carried out to prevent deformities. The school serves twenty-seven East Texas counties.[1]",,"Lufkin, TX",,,1962,,1000,500,1000,0
Texas,Mexia State School,https://www.asylumprojects.org/index.php?title=Mexia_State_School,,,1946.0,Active,Cottage Plan,,Mexia State School and Home,"Mexia State School, originally a prisoner-of-war camp during World War II, was opened in 1946 as a home for senile women, who were transferred there from overcrowded state hospitals. By 1951 it had 601 aged women, 121 aged men and 387 mentally retarded boys and girls and was called Mexia State School and Home. In November 1951 all the men were transferred to the Texas Confederate Home, and by 1958 all except the students had been transferred to other institutions. Known now as the Mexia State School, it became one of the first schools to be selected by the Texas Education Agency to establish a vocational rehabilitation program for persons with learning disabilities. This program was one result of 1965 state legislation that established the Texas Department of Mental Health and Mental Retardation and that led to reforms in treatment. Rehabilitation programs were designed to enable clients to function in mainstream society and to enter the job market; such programs emphasized the use of outpatient treatment, outreach and counseling services, recreational programs, vocational workshops, and special education courses. Long-term institutionalization of clients was used only as a last resort.
By 1970 the school had implemented a work-opportunity program that provided assembly-work jobs for some 250 people. Off-campus employment opportunities in furniture repair were available at the Cen-Tex Sheltered Workshop; there were also programs in horticulture, mechanics, and construction. Recreational classes were held in a new campus gymnasium. The number of students at Mexia State School decreased, as it did at other such schools, with the greater emphasis on deinstitutionalization and keeping clients in mainstream society. In 1970 there were 2,600 students at Mexia, but by 1992 there were 349.
In 1966 the three top officials of the school resigned after an investigation by the state auditor and the Texas Rangers. On March 30, 1988, the Texas Association for Retarded Citizens claimed that the welfare of residents had been seriously jeopardized and called for the release of an investigation report by the Texas Department of Mental Health and Mental Retardation. There was a formal reprimand of the school superintendent, who resigned but remained an employee in another capacity. The matter of the release of information was referred to the state attorney general. Later that year, the Texas Observer printed various reports of physical abuse, medical malpractice, and faulty recordkeeping. The Texas Department of Mental Health and Mental Retardation acknowledged the truth of the reports, including sexual assaults and unexplained deaths. In 1992 the school was almost closed for budgetary reasons but was saved by Governor Ann Richards.",,,,2600 in 1970,1946,,,,2600,0
Texas,Richmond State School,https://www.asylumprojects.org/index.php?title=Richmond_State_School,1964.0,,1968.0,Active,Cottage Plan,,Richmond State School for the Mentally Retarded  | Richmond State Supported Living Center,"Richmond State School for the Mentally Retarded was opened in April 1968 as a state school facility of the Texas Department of Mental Health and Mental Retardation. The school, located on a 242-acre site on a bend of the Brazos River north of Richmond, was constructed in phases, with the first phase to provide accommodations for 500 students. The first 450 were admitted in April 1968. The school serves children and youths, but primarily adults in a fifteen-county area along the Gulf Coast from Orange County to Matagorda County. Residents are assigned to seven units in eleven buildings, depending on the severity of their mental disability. Plans were to house 1,500 when the school was completed, but this enrollment has never been reached because of the department's increasing emphasis on deinstitutionalization. Richmond State School had 1,023 students in 1980, 755 in 1990, and 700 in 1994. The school offers an intensive physical-therapy program daily. On March 26, 1992, the Russell Shearn Moody Riding Arena, the Reva Williams Petting Zoo, and the Jesse H. Jones Wing of the Rehabilitation and Therapeutic Center opened. The result is one of the most comprehensive hippotherapy (physical, speech, and occupational therapy using horses) programs in the Southwest. Richmond State School in 1994 was the fourth largest employer in Fort Bend County. Expanded medical, dental, behavioral, and recreation programs have also improved the basic care of the residents.[1]",,"Richmond, TX",,,1968,,,,1023,0
